id,no answer,very important,quite important,not important,not at all important
2761,0.05,0.3,0.36,0.23,0.06
2762,0,0.6,0.37,0.02,0.01
2763,0.01,0.02,0.08,0.35,0.54
2764,0,0.14,0.59,0.16,0.11
2765,0.02,0.21,0.59,0.16,0.02
2766,0.02,0.09,0.29,0.44,0.16
2767,0.02,0.3,0.51,0.13,0.04
2768,0.03,0.5,0.31,0.09,0.07
2769,0.02,0.04,0.04,0.52,0.38
2770,0.03,0.02,0.13,0.46,0.36
2771,0.02,0.33,0.42,0.12,0.11
2772,0,0.36,0.45,0.15,0.04
2773,0.02,0.02,0.14,0.3,0.52
2774,0.03,0.13,0.34,0.45,0.05
2775,0.01,0.09,0.12,0.26,0.52
2776,0.05,0.23,0.36,0.26,0.1
2777,0.01,0.45,0.46,0.07,0.01
2778,0.01,0.07,0.44,0.39,0.09
2779,0,0.54,0.39,0.04,0.03
2780,0.02,0.45,0.42,0.11,0
2781,0.01,0.46,0.42,0.11,0
2782,0.02,0.24,0.48,0.22,0.04
2783,0.01,0.28,0.44,0.19,0.08
2784,0.01,0.01,0.01,0.35,0.62
2785,0.03,0.07,0.24,0.51,0.15
2786,0.01,0.43,0.37,0.18,0.01
2787,0.02,0.53,0.35,0.06,0.04
2788,0.02,0.29,0.56,0.12,0.01
2789,0.01,0.27,0.48,0.2,0.04
2790,0.02,0.12,0.49,0.35,0.02
2791,0,0.01,0.25,0.52,0.22
2792,0,0.43,0.38,0.11,0.08
2793,0.02,0.01,0.03,0.34,0.6
2794,0.05,0.28,0.36,0.25,0.06
2795,0.01,0.46,0.45,0.07,0.01
2796,0.02,0.16,0.38,0.31,0.13
2797,0,0.75,0.23,0.01,0.01
2798,0.02,0.29,0.43,0.21,0.05
2799,0,0.2,0.51,0.15,0.14
2800,0.05,0.13,0.33,0.31,0.18
2801,0.02,0.12,0.5,0.34,0.02
2802,0.02,0.16,0.45,0.29,0.08
2803,0.01,0.33,0.56,0.09,0.01
2804,0.01,0.38,0.45,0.15,0.01
2805,0,0.38,0.46,0.09,0.07
2806,0,0.1,0.5,0.33,0.07
2807,0.05,0.04,0.06,0.34,0.51
2808,0,0.16,0.43,0.38,0.03
2809,0.03,0.02,0.06,0.47,0.42
2810,0.02,0.12,0.41,0.37,0.08
2811,0.04,0.01,0.04,0.3,0.61
2812,0.01,0,0,0.29,0.7
2813,0.01,0.07,0.49,0.38,0.05
2814,0,0.09,0.32,0.46,0.13
2815,0,0.42,0.34,0.2,0.04
2816,0.03,0.33,0.4,0.19,0.05
2817,0.01,0.17,0.47,0.26,0.09
2818,0,0.49,0.42,0.07,0.02
2819,0.03,0.12,0.33,0.35,0.17
2820,0.01,0.37,0.4,0.15,0.07
2821,0.01,0.05,0.37,0.45,0.12
2822,0,0.09,0.32,0.36,0.23
2823,0,0.07,0.49,0.41,0.03
2824,0,0.52,0.42,0.06,0
2825,0.01,0.04,0.19,0.58,0.18
2826,0.01,0.09,0.21,0.55,0.14
2827,0.01,0.03,0.06,0.23,0.67
2828,0,0.22,0.48,0.24,0.06
2829,0.01,0.2,0.48,0.17,0.14
2830,0,0.07,0.38,0.48,0.07
2831,0.01,0.33,0.48,0.16,0.02
2832,0.01,0.19,0.52,0.21,0.07
2833,0.01,0.28,0.5,0.18,0.03
2834,0.01,0.08,0.23,0.53,0.15
2835,0,0.43,0.42,0.12,0.03
2836,0.02,0.36,0.42,0.18,0.02
2837,0.01,0.35,0.38,0.21,0.05
2838,0,0,0.05,0.5,0.45
2839,0,0,0.08,0.56,0.36
2840,0.02,0.44,0.4,0.06,0.08
2841,0.01,0.35,0.51,0.1,0.03
2842,0,0.03,0.16,0.49,0.32
2843,0,0.03,0.16,0.43,0.38
2844,0.05,0.34,0.41,0.19,0.01
2845,0.05,0.49,0.38,0.07,0.01
2846,0,0.15,0.69,0.16,0
2847,0.01,0.21,0.45,0.3,0.03
2848,0.02,0.03,0.18,0.51,0.26
2849,0.08,0.01,0.17,0.28,0.46
2850,0,0.01,0.15,0.59,0.25
2851,0.01,0.03,0.29,0.52,0.15
2852,0,0.18,0.57,0.22,0.03
2853,0.02,0.16,0.62,0.17,0.03
2854,0,0.05,0.22,0.31,0.42
2855,0,0,0.03,0.42,0.55
2856,0.01,0.45,0.32,0.21,0.01
2857,0,0.01,0.02,0.24,0.73
2858,0,0.14,0.51,0.35,0
2859,0,0.08,0.24,0.55,0.13
2860,0,0.23,0.55,0.22,0
2861,0.01,0.19,0.56,0.21,0.03
2862,0.02,0.16,0.45,0.32,0.05
2863,0.01,0.19,0.42,0.34,0.04
2864,0.01,0.75,0.23,0.01,0
2865,0.01,0.42,0.39,0.14,0.04
2866,0.04,0.07,0.25,0.36,0.28
2867,0.02,0.2,0.41,0.31,0.06
2868,0.02,0.08,0.39,0.44,0.07
2869,0.01,0.02,0.1,0.29,0.58
2870,0.02,0.12,0.32,0.32,0.22
2871,0.01,0.01,0.12,0.57,0.29
2872,0.01,0,0.04,0.4,0.55
2873,0,0.08,0.46,0.38,0.08
2874,0.02,0.04,0.27,0.36,0.31
2875,0.01,0.46,0.4,0.12,0.01
2876,0,0.03,0.06,0.46,0.45
2877,0.03,0.04,0.13,0.38,0.42
2878,0.01,0.1,0.45,0.37,0.07
2879,0.01,0.02,0.16,0.54,0.27
2880,0,0.1,0.53,0.34,0.03
2881,0,0.4,0.46,0.09,0.05
2882,0.01,0.05,0.54,0.4,0
2883,0,0.53,0.4,0.06,0.01
2884,0,0.8,0.19,0,0.01
2885,0.02,0.01,0.06,0.32,0.59
2886,0.02,0.22,0.49,0.23,0.04
2887,0,0.74,0.22,0.03,0.01
2888,0.01,0,0.11,0.35,0.53
2889,0,0.52,0.41,0.06,0.01
2890,0.02,0.51,0.4,0.05,0.02
2891,0.01,0.2,0.54,0.18,0.07
2892,0,0,0.01,0.17,0.82
2893,0.02,0.31,0.4,0.23,0.04
2894,0.01,0.39,0.39,0.17,0.04
2895,0.01,0.04,0.03,0.31,0.61
2896,0,0.02,0.13,0.53,0.32
2897,0,0.02,0.16,0.38,0.44
2898,0.01,0.63,0.31,0.04,0.01
2899,0,0.05,0.38,0.45,0.12
2900,0.03,0.19,0.47,0.27,0.04
2901,0.02,0.1,0.4,0.36,0.12
2902,0,0.01,0.01,0.45,0.53
2903,0,0.78,0.19,0.01,0.02
2904,0,0.23,0.55,0.2,0.02
2905,0,0.08,0.49,0.31,0.12
2906,0.03,0.75,0.15,0.06,0.01
2907,0,0.01,0.13,0.61,0.25
2908,0,0.48,0.38,0.1,0.04
2909,0.02,0,0.04,0.44,0.5
2910,0.02,0.16,0.54,0.24,0.04
2911,0.06,0.08,0.06,0.33,0.47
2912,0.04,0.16,0.15,0.42,0.23
2913,0.01,0.19,0.49,0.27,0.04
2914,0.01,0.18,0.41,0.27,0.13
2915,0,0.24,0.69,0.07,0
2916,0,0.29,0.41,0.25,0.05
2917,0.01,0.13,0.39,0.43,0.04
2918,0,0.19,0.25,0.29,0.27
2919,0,0,0.03,0.14,0.83
2920,0.01,0.01,0.02,0.26,0.7
2921,0.03,0.54,0.32,0.08,0.03
2922,0,0.31,0.56,0.1,0.03
2923,0.01,0.03,0.08,0.15,0.73
2924,0,0.53,0.34,0.11,0.02
2925,0,0.63,0.3,0.07,0
2926,0.01,0.39,0.53,0.06,0.01
2927,0,0.01,0.1,0.58,0.31
2928,0.02,0.07,0.28,0.42,0.21
2929,0,0.01,0.07,0.32,0.6
2930,0,0.21,0.56,0.2,0.03
2931,0,0.52,0.37,0.1,0.01
2932,0,0.48,0.42,0.09,0.01
2933,0.01,0.53,0.38,0.06,0.02
2934,0,0.41,0.41,0.15,0.03
2935,0.01,0.42,0.37,0.14,0.06
2936,0.02,0.35,0.44,0.14,0.05
2937,0,0,0.14,0.58,0.28
2938,0,0.02,0.04,0.39,0.55
2939,0,0.39,0.5,0.1,0.01
2940,0.01,0.17,0.35,0.25,0.22
2941,0.02,0.23,0.5,0.24,0.01
2942,0.01,0.13,0.46,0.32,0.08
2943,0.01,0.28,0.43,0.23,0.05
2944,0,0.02,0.16,0.66,0.16
2945,0,0.17,0.56,0.22,0.05
2946,0.01,0.08,0.42,0.31,0.18
2947,0.02,0.38,0.51,0.09,0
2948,0.01,0.02,0.04,0.39,0.54
2949,0,0.07,0.11,0.46,0.36
2950,0.01,0.27,0.54,0.15,0.03
2951,0,0.01,0.03,0.51,0.45
2952,0,0.02,0.02,0.26,0.7
2953,0.02,0.11,0.44,0.35,0.08
2954,0.01,0.7,0.27,0.02,0
2955,0.01,0.04,0.36,0.42,0.17
2956,0.01,0.02,0.05,0.54,0.38
2957,0.01,0.19,0.59,0.19,0.02
2958,0.18,0.26,0.23,0.21,0.12
2959,0.02,0.08,0.3,0.35,0.25
2960,0,0.01,0.05,0.46,0.48
2961,0.02,0.06,0.11,0.34,0.47
2962,0.04,0.63,0.25,0.07,0.01
2963,0,0.15,0.49,0.3,0.06
2964,0,0.64,0.27,0.08,0.01
2965,0,0.38,0.36,0.14,0.12
2966,0,0.42,0.44,0.11,0.03
2967,0.03,0.12,0.46,0.3,0.09
2968,0,0.1,0.35,0.35,0.2
2969,0.03,0.43,0.36,0.15,0.03
2970,0,0.23,0.51,0.21,0.05
2971,0.01,0.6,0.31,0.06,0.02
2972,0.01,0.5,0.34,0.12,0.03
2973,0.03,0.24,0.25,0.33,0.15
2974,0,0.06,0.48,0.4,0.06
2975,0,0.49,0.34,0.12,0.05
2976,0.02,0.21,0.41,0.32,0.04
2977,0.08,0.11,0.36,0.28,0.17
2978,0,0.37,0.48,0.13,0.02
2979,0.02,0.01,0.03,0.39,0.55
2980,0,0.35,0.48,0.13,0.04
2981,0.01,0.23,0.53,0.18,0.05
2982,0,0.45,0.44,0.08,0.03
2983,0,0.63,0.34,0.03,0
2984,0,0.82,0.15,0.02,0.01
2985,0,0.08,0.17,0.43,0.32
2986,0,0,0.11,0.74,0.15
2987,0.05,0.28,0.36,0.17,0.14
2988,0,0.64,0.3,0.02,0.04
2989,0.01,0.05,0.17,0.52,0.25
2990,0,0.02,0.01,0.46,0.51
2991,0.01,0.01,0.05,0.29,0.64
2992,0,0.21,0.46,0.24,0.09
2993,0,0,0.11,0.49,0.4
2994,0,0.18,0.47,0.32,0.03
2995,0.02,0.03,0.14,0.42,0.39
2996,0.02,0.04,0.33,0.51,0.1
2997,0.02,0.34,0.32,0.26,0.06
2998,0.01,0,0.05,0.31,0.63
2999,0,0,0.04,0.19,0.77
3000,0.04,0.06,0.23,0.32,0.35
3001,0.01,0.13,0.38,0.38,0.1
3002,0.02,0.02,0.03,0.37,0.56
3003,0.01,0.39,0.4,0.15,0.05
3004,0,0,0.02,0.42,0.56
3005,0.01,0.07,0.31,0.42,0.19
3006,0,0.59,0.33,0.07,0.01
3007,0.02,0.21,0.58,0.15,0.04
3008,0.01,0.03,0.21,0.58,0.17
3009,0.02,0.01,0.14,0.44,0.39
3010,0.02,0.39,0.46,0.1,0.03
3011,0.01,0.02,0.05,0.17,0.75
3012,0,0.11,0.57,0.28,0.04
3013,0,0.01,0.05,0.67,0.27
3014,0,0.47,0.35,0.16,0.02
3015,0,0.03,0.12,0.38,0.47
3016,0.01,0.43,0.47,0.08,0.01
3017,0,0.02,0.09,0.65,0.24
3018,0.01,0.21,0.49,0.16,0.13
3019,0.02,0.62,0.3,0.02,0.04
3020,0.02,0.09,0.45,0.32,0.12
3021,0,0.14,0.52,0.29,0.05
3022,0,0,0,0.32,0.68
3023,0.01,0.07,0.22,0.55,0.15
3024,0.01,0.39,0.41,0.13,0.06
3025,0,0.15,0.6,0.19,0.06
3026,0.01,0.31,0.45,0.16,0.07
3027,0.03,0.11,0.06,0.3,0.5
3028,0,0.61,0.34,0.05,0
3029,0.04,0.12,0.3,0.36,0.18
3030,0,0.24,0.47,0.2,0.09
3031,0.04,0.18,0.34,0.32,0.12
3032,0.01,0.05,0.07,0.45,0.42
3033,0.02,0.01,0.16,0.43,0.38
3034,0.02,0.02,0.04,0.49,0.43
3035,0,0,0,0.21,0.79
3036,0.03,0.04,0.42,0.41,0.1
3037,0.02,0.05,0.1,0.43,0.4
3038,0,0.22,0.35,0.3,0.13
3039,0.01,0.13,0.39,0.32,0.15
3040,0.05,0.03,0.31,0.37,0.24
3041,0.02,0.18,0.52,0.16,0.12
3042,0,0.64,0.27,0.06,0.03
3043,0.01,0.04,0.36,0.51,0.08
3044,0.01,0.02,0.17,0.39,0.41
3045,0,0.65,0.29,0.06,0
3046,0,0.67,0.25,0.06,0.02
3047,0.01,0.79,0.18,0.01,0.01
3048,0.01,0.31,0.53,0.13,0.02
3049,0.01,0.17,0.24,0.32,0.26
3050,0.03,0.3,0.4,0.25,0.02
3051,0.01,0.03,0.05,0.36,0.55
3052,0.02,0.24,0.4,0.28,0.06
3053,0,0.05,0.04,0.27,0.64
3054,0.03,0.17,0.5,0.23,0.07
3055,0.01,0.25,0.43,0.25,0.06
3056,0,0.03,0.04,0.44,0.49
3057,0.02,0.1,0.49,0.36,0.03
3058,0.02,0,0.01,0.28,0.69
3059,0,0.09,0.58,0.29,0.04
3060,0.01,0.05,0.14,0.55,0.25
3061,0,0.01,0.06,0.55,0.38
3062,0.06,0.06,0.23,0.42,0.23
3063,0,0.05,0.32,0.49,0.14
3064,0.03,0.16,0.43,0.29,0.09
3065,0.17,0.23,0.26,0.24,0.1
3066,0,0.7,0.19,0.08,0.03
3067,0.01,0.13,0.41,0.37,0.08
3068,0,0.01,0.1,0.48,0.41
3069,0.03,0.63,0.25,0.04,0.05
3070,0.03,0.06,0.22,0.53,0.16
3071,0,0.66,0.21,0.13,0
3072,0.04,0.38,0.31,0.21,0.06
3073,0.01,0.19,0.38,0.34,0.08
3074,0.01,0.02,0.17,0.52,0.28
3075,0.01,0.41,0.37,0.19,0.02
3076,0.04,0.02,0.13,0.39,0.42
3077,0.01,0.12,0.38,0.45,0.04
3078,0.02,0.27,0.56,0.07,0.08
3079,0.05,0.18,0.3,0.29,0.18
3080,0.02,0.03,0.06,0.34,0.55
3081,0,0.79,0.21,0,0
3082,0.01,0.04,0.19,0.5,0.26
3083,0,0.57,0.33,0.09,0.01
3084,0,0.69,0.28,0.02,0.01
3085,0,0.32,0.46,0.2,0.02
3086,0,0.38,0.47,0.08,0.07
3087,0.03,0.57,0.25,0.12,0.03
3088,0,0.01,0.05,0.42,0.52
3089,0.01,0.54,0.36,0.07,0.02
3090,0.01,0.13,0.47,0.29,0.1
3091,0,0.1,0.22,0.42,0.26
3092,0.02,0.38,0.31,0.17,0.12
3093,0,0.06,0.16,0.39,0.39
3094,0,0.05,0.13,0.55,0.27
3095,0,0.05,0.1,0.43,0.42
3096,0.01,0.28,0.54,0.11,0.06
3097,0.02,0,0.03,0.29,0.66
3098,0.01,0.51,0.34,0.12,0.02
3099,0.02,0.11,0.29,0.44,0.14
3100,0.07,0,0.08,0.27,0.58
3101,0,0.12,0.49,0.34,0.05
3102,0,0.2,0.42,0.28,0.1
3103,0,0.48,0.3,0.15,0.07
3104,0.01,0.06,0.07,0.33,0.53
3105,0.01,0.14,0.29,0.42,0.14
3106,0.05,0.13,0.47,0.29,0.06
3107,0.03,0.34,0.44,0.16,0.03
3108,0,0,0.06,0.49,0.45
3109,0,0.02,0.05,0.54,0.39
3110,0.01,0,0.03,0.33,0.63
3111,0,0.02,0.01,0.23,0.74
3112,0,0.02,0.09,0.52,0.37
3113,0.01,0.43,0.46,0.05,0.05
3114,0,0.3,0.43,0.26,0.01
3115,0.02,0.21,0.49,0.23,0.05
3116,0.03,0.1,0.18,0.33,0.36
3117,0.01,0.22,0.47,0.25,0.05
3118,0,0.01,0.28,0.61,0.1
3119,0,0.26,0.59,0.13,0.02
3120,0.01,0.58,0.37,0.03,0.01
3121,0.01,0.53,0.35,0.08,0.03
3122,0.02,0.08,0.42,0.36,0.12
3123,0.02,0.01,0.07,0.29,0.61
3124,0.02,0.11,0.41,0.25,0.21
3125,0.02,0.15,0.49,0.29,0.05
3126,0.01,0.4,0.42,0.12,0.05
3127,0.02,0.44,0.33,0.17,0.04
3128,0.01,0,0.07,0.25,0.67
3129,0.05,0.06,0.18,0.4,0.31
3130,0.02,0.1,0.18,0.53,0.17
3131,0.02,0.23,0.55,0.15,0.05
3132,0.03,0.18,0.39,0.29,0.11
3133,0,0.31,0.44,0.2,0.05
3134,0,0.02,0.08,0.65,0.25
3135,0,0.46,0.42,0.08,0.04
3136,0.01,0.09,0.35,0.4,0.15
3137,0,0.28,0.55,0.15,0.02
3138,0.04,0.11,0.16,0.43,0.26
3139,0,0.01,0.03,0.48,0.48
3140,0.05,0.32,0.31,0.18,0.14
3141,0,0,0.02,0.54,0.44
3142,0.01,0.07,0.26,0.49,0.17
3143,0.01,0.37,0.44,0.14,0.04
3144,0.04,0.09,0.28,0.41,0.18
3145,0.01,0.5,0.23,0.21,0.05
3146,0.02,0.42,0.43,0.1,0.03
3147,0.03,0.04,0.06,0.37,0.5
3148,0,0.49,0.38,0.12,0.01
3149,0.02,0.05,0.14,0.27,0.52
3150,0,0,0.09,0.35,0.56
3151,0.01,0.45,0.42,0.12,0
3152,0.02,0.07,0.15,0.28,0.48
3153,0.02,0.61,0.29,0.07,0.01
3154,0,0.13,0.64,0.2,0.03
3155,0.01,0.53,0.38,0.06,0.02
3156,0.04,0.04,0.06,0.42,0.44
3157,0,0,0.01,0.27,0.72
3158,0,0.5,0.44,0.05,0.01
3159,0,0.7,0.25,0.05,0
3160,0.03,0,0.05,0.6,0.32
3161,0.01,0.5,0.3,0.12,0.07
3162,0,0.01,0.04,0.34,0.61
3163,0,0.02,0.19,0.65,0.14
3164,0,0,0.32,0.59,0.09
3165,0.01,0.44,0.29,0.13,0.13
3166,0,0.01,0.02,0.35,0.62
3167,0.03,0.04,0.1,0.27,0.56
3168,0.01,0.25,0.26,0.28,0.2
3169,0.03,0.1,0.21,0.41,0.25
3170,0.02,0.17,0.27,0.38,0.16
3171,0.02,0.09,0.38,0.3,0.21
3172,0,0.22,0.66,0.12,0
3173,0,0.64,0.29,0.06,0.01
3174,0,0.02,0.12,0.57,0.29
3175,0.03,0.02,0.07,0.31,0.57
3176,0.01,0.67,0.26,0.05,0.01
3177,0,0,0.06,0.27,0.67
3178,0.03,0,0.05,0.25,0.67
3179,0.02,0.82,0.12,0.02,0.02
3180,0.09,0.1,0.28,0.45,0.08
3181,0,0,0,0.1,0.9
3182,0,0.02,0.34,0.54,0.1
3183,0.01,0,0.11,0.49,0.39
3184,0.01,0.04,0.1,0.48,0.37
3185,0,0.29,0.4,0.23,0.08
3186,0.01,0.04,0.02,0.32,0.61
3187,0,0.45,0.4,0.13,0.02
3188,0,0.02,0.05,0.29,0.64
3189,0.14,0.04,0.24,0.49,0.09
3190,0.01,0.14,0.56,0.29,0
3191,0.01,0.14,0.39,0.31,0.15
3192,0.04,0.09,0.38,0.21,0.28
3193,0,0.74,0.23,0.03,0
3194,0.01,0.24,0.47,0.2,0.08
3195,0,0.63,0.35,0.02,0
3196,0.01,0.35,0.41,0.16,0.07
3197,0.02,0.18,0.29,0.35,0.16
3198,0.02,0.03,0.12,0.41,0.42
3199,0.01,0.29,0.62,0.06,0.02
3200,0.01,0.27,0.48,0.2,0.04
3201,0.01,0.43,0.42,0.13,0.01
3202,0.01,0,0.02,0.32,0.65
3203,0.02,0.59,0.28,0.08,0.03
3204,0,0.15,0.68,0.11,0.06
3205,0,0.31,0.46,0.17,0.06
3206,0.05,0.1,0.3,0.39,0.16
3207,0,0.01,0.01,0.54,0.44
3208,0.01,0.35,0.39,0.15,0.1
3209,0.1,0.18,0.31,0.27,0.14
3210,0,0.55,0.36,0.08,0.01
3211,0,0.79,0.18,0.02,0.01
3212,0.01,0.09,0.33,0.37,0.2
3213,0,0.04,0.16,0.32,0.48
3214,0.02,0.01,0.09,0.57,0.31
3215,0.01,0.27,0.36,0.26,0.1
3216,0.03,0.36,0.45,0.1,0.06
3217,0.01,0.02,0.15,0.53,0.29
3218,0.01,0.04,0.34,0.55,0.06
3219,0.02,0.71,0.23,0.04,0
3220,0.01,0.07,0.58,0.27,0.07
3221,0.01,0.22,0.54,0.2,0.03
3222,0,0.26,0.54,0.19,0.01
3223,0.05,0.1,0.36,0.36,0.13
3224,0,0.05,0.23,0.38,0.34
3225,0.03,0.21,0.46,0.26,0.04
3226,0.01,0.15,0.56,0.25,0.03
3227,0.02,0.34,0.43,0.15,0.06
3228,0.01,0.16,0.42,0.36,0.05
3229,0.02,0.08,0.44,0.36,0.1
3230,0.02,0.03,0.24,0.49,0.22
3231,0,0.6,0.33,0.05,0.02
3232,0.01,0.25,0.52,0.2,0.02
3233,0,0,0.03,0.48,0.49
3234,0.01,0.37,0.55,0.04,0.03
3235,0,0.38,0.4,0.19,0.03
3236,0.02,0.01,0.03,0.21,0.73
3237,0.01,0.06,0.28,0.5,0.15
3238,0,0,0.04,0.26,0.7
3239,0.01,0.01,0.01,0.13,0.84
3240,0.02,0.18,0.4,0.33,0.07
3241,0,0,0.07,0.49,0.44
3242,0.01,0.02,0.02,0.26,0.69
3243,0.01,0.31,0.55,0.12,0.01
3244,0,0.25,0.52,0.21,0.02
3245,0,0.25,0.48,0.24,0.03
3246,0,0.01,0.03,0.45,0.51
3247,0,0.02,0.02,0.54,0.42
3248,0.02,0.06,0.27,0.44,0.21
3249,0.01,0.01,0.06,0.3,0.62
3250,0.09,0.08,0.19,0.39,0.25
3251,0.01,0.01,0.05,0.52,0.41
3252,0.01,0.06,0.12,0.37,0.44
3253,0.02,0.06,0.27,0.35,0.3
3254,0,0.53,0.41,0.03,0.03
3255,0.04,0.17,0.35,0.34,0.1
3256,0.01,0.19,0.44,0.27,0.09
3257,0,0,0.02,0.22,0.76
3258,0.01,0.42,0.42,0.1,0.05
3259,0.01,0.05,0.39,0.46,0.09
3260,0.03,0.11,0.26,0.35,0.25
3261,0,0.12,0.45,0.41,0.02
3262,0,0.06,0.05,0.36,0.53
3263,0,0.35,0.52,0.12,0.01
3264,0.02,0.23,0.55,0.17,0.03
3265,0.01,0.47,0.31,0.14,0.07
3266,0.01,0.03,0.4,0.48,0.08
3267,0,0.06,0.56,0.33,0.05
3268,0,0,0.06,0.3,0.64
3269,0.01,0,0.04,0.27,0.68
3270,0,0,0.12,0.39,0.49
3271,0.03,0.27,0.41,0.18,0.11
3272,0,0.06,0.22,0.58,0.14
3273,0.02,0.02,0.05,0.34,0.57
3274,0,0.33,0.41,0.19,0.07
3275,0.06,0.03,0.15,0.31,0.45
3276,0.02,0.58,0.3,0.08,0.02
3277,0.02,0.21,0.44,0.21,0.12
3278,0,0.01,0.03,0.3,0.66
3279,0,0.13,0.31,0.39,0.17
3280,0.01,0.13,0.47,0.3,0.09
3281,0,0.21,0.6,0.19,0
3282,0.02,0.07,0.12,0.42,0.37
3283,0.01,0.1,0.38,0.23,0.28
3284,0.03,0.08,0.13,0.51,0.25
3285,0,0.04,0.25,0.5,0.21
3286,0,0.6,0.31,0.06,0.03
3287,0.03,0.14,0.33,0.32,0.18
3288,0,0.01,0.05,0.3,0.64
3289,0.02,0.39,0.37,0.16,0.06
3290,0.01,0.46,0.4,0.08,0.05
3291,0.01,0.2,0.45,0.31,0.03
3292,0.06,0.22,0.5,0.14,0.08
3293,0,0.62,0.33,0.04,0.01
3294,0.01,0.44,0.32,0.19,0.04
3295,0.01,0.17,0.36,0.39,0.07
3296,0.02,0.17,0.48,0.29,0.04
3297,0,0.52,0.37,0.08,0.03
3298,0.03,0.35,0.39,0.2,0.03
3299,0.02,0,0.02,0.24,0.72
3300,0,0.02,0.13,0.64,0.21
3301,0.01,0.01,0.15,0.36,0.47
3302,0.02,0,0.06,0.2,0.72
3303,0,0,0.04,0.21,0.75
3304,0,0.14,0.61,0.22,0.03
3305,0.02,0.5,0.25,0.14,0.09
3306,0.02,0.26,0.44,0.24,0.04
3307,0,0.33,0.52,0.12,0.03
3308,0,0,0.07,0.43,0.5
3309,0,0,0.01,0.29,0.7
3310,0,0.81,0.15,0.03,0.01
3311,0.02,0.06,0.11,0.55,0.26
3312,0,0.36,0.41,0.16,0.07
3313,0.03,0.27,0.43,0.21,0.06
3314,0,0.64,0.27,0.07,0.02
3315,0.01,0.29,0.53,0.15,0.02
3316,0.01,0.26,0.42,0.21,0.1
3317,0,0.44,0.41,0.13,0.02
3318,0.01,0.03,0.03,0.23,0.7
3319,0,0.01,0.01,0.24,0.74
3320,0.03,0.19,0.44,0.22,0.12
3321,0,0.78,0.17,0.03,0.02
3322,0.01,0,0.01,0.16,0.82
3323,0,0.11,0.5,0.37,0.02
3324,0.01,0.06,0.48,0.41,0.04
3325,0.01,0.03,0.12,0.2,0.64
3326,0,0.01,0.21,0.61,0.17
3327,0.02,0.01,0.19,0.52,0.26
3328,0,0,0.04,0.39,0.57
3329,0.01,0.08,0.4,0.43,0.08
3330,0,0.02,0.06,0.49,0.43
3331,0,0.01,0.09,0.59,0.31
3332,0.01,0.36,0.45,0.16,0.02
3333,0.06,0.1,0.23,0.31,0.3
3334,0.01,0.54,0.34,0.07,0.04
3335,0.03,0.31,0.52,0.09,0.05
3336,0,0.24,0.42,0.18,0.16
3337,0.02,0.03,0.28,0.45,0.22
3338,0.02,0.11,0.23,0.46,0.18
3339,0.02,0.12,0.41,0.42,0.03
3340,0,0.34,0.51,0.13,0.02
3341,0,0.31,0.56,0.11,0.02
3342,0.03,0.15,0.39,0.17,0.26
3343,0.01,0.01,0.04,0.4,0.54
3344,0,0,0.03,0.27,0.7
3345,0,0.26,0.44,0.24,0.06
3346,0.01,0.08,0.42,0.36,0.13
3347,0,0.12,0.68,0.16,0.04
3348,0,0.8,0.19,0.01,0
3349,0.01,0.19,0.39,0.26,0.15
3350,0.01,0.4,0.4,0.18,0.01
3351,0.02,0.02,0,0.25,0.71
3352,0.02,0.55,0.31,0.11,0.01
3353,0.01,0.39,0.43,0.16,0.01
3354,0,0.63,0.3,0.06,0.01
3355,0,0.01,0.05,0.49,0.45
3356,0.04,0.03,0.62,0.25,0.06
3357,0,0.06,0.37,0.53,0.04
3358,0,0.04,0.54,0.34,0.08
3359,0.01,0.01,0.02,0.16,0.8
3360,0.01,0.01,0.16,0.27,0.55
3361,0.01,0.01,0.12,0.59,0.27
3362,0,0.04,0.03,0.29,0.64
3363,0.01,0.08,0.35,0.4,0.16
3364,0.02,0.03,0.17,0.53,0.25
3365,0,0.08,0.19,0.36,0.37
3366,0.01,0.18,0.45,0.27,0.09
3367,0,0.04,0.07,0.37,0.52
3368,0.02,0.02,0.09,0.58,0.29
3369,0,0.59,0.33,0.03,0.05
3370,0,0.03,0.25,0.48,0.24
3371,0,0.07,0.16,0.51,0.26
3372,0.01,0.03,0.07,0.54,0.35
3373,0.02,0.45,0.39,0.12,0.02
3374,0.02,0.14,0.47,0.31,0.06
3375,0,0.02,0.11,0.52,0.35
3376,0.01,0.35,0.45,0.12,0.07
3377,0.03,0.35,0.35,0.19,0.08
3378,0.02,0.14,0.46,0.32,0.06
3379,0,0.44,0.32,0.19,0.05
3380,0.06,0.06,0.2,0.28,0.4
3381,0.02,0.3,0.39,0.23,0.06
3382,0,0.34,0.45,0.17,0.04
3383,0,0.09,0.23,0.58,0.1
3384,0,0.03,0.24,0.38,0.35
3385,0,0,0.25,0.59,0.16
3386,0.02,0.48,0.41,0.06,0.03
3387,0,0,0.03,0.33,0.64
3388,0.03,0.33,0.41,0.16,0.07
3389,0.05,0.14,0.25,0.27,0.29
3390,0.01,0.37,0.5,0.09,0.03
3391,0.03,0.01,0.18,0.27,0.51
3392,0,0.39,0.38,0.19,0.04
3393,0.06,0.05,0.15,0.49,0.25
3394,0,0.25,0.64,0.11,0
3395,0.03,0.29,0.38,0.19,0.11
3396,0,0,0.06,0.52,0.42
