id,no answer,very important,quite important,not important,not at all important
2257,0.0208,0.1017,0.3141,0.2044,0.359
2258,0.0039,0.2026,0.5393,0.1772,0.0769
2259,0.0203,0.6898,0.2479,0.0334,0.0086
2260,0.0063,0.0384,0.3315,0.5591,0.0647
2261,0.0056,0.2172,0.4754,0.2644,0.0375
2262,0.004,0.4623,0.4627,0.0584,0.0124
2263,0.0076,0.0379,0.6431,0.2914,0.02
2264,0.0034,0.4637,0.4788,0.0414,0.0127
2265,0.0036,0.0147,0.2884,0.5925,0.1008
2266,0.2079,0.0712,0.1828,0.4617,0.0765
2267,0.0065,0.0318,0.3772,0.5542,0.0303
2268,0.0039,0.7464,0.2284,0.0159,0.0053
2269,0.0141,0.0096,0.1058,0.7127,0.1578
2270,0.0058,0.0322,0.5764,0.3496,0.0361
2271,0.0062,0.0532,0.531,0.3892,0.0204
2272,0.0076,0.2889,0.551,0.1399,0.0125
2273,0.003,0.0041,0.0174,0.3998,0.5757
2274,0.0058,0.0048,0.0625,0.5983,0.3286
2275,0.0009,0.0009,0.0047,0.0668,0.9266
2276,0.0048,0.0224,0.0778,0.3082,0.5867
2277,0.0012,0.8997,0.0905,0.0047,0.0039
2278,0.0035,0.0603,0.47,0.4144,0.0518
2279,0.0037,0.3267,0.5644,0.0965,0.0087
2280,0.0027,0.0019,0.014,0.2331,0.7483
2281,0.0216,0.1112,0.6764,0.1541,0.0367
2282,0.0029,0.0052,0.029,0.4684,0.4944
2283,0.0053,0.623,0.3443,0.0223,0.0051
2284,0.0051,0.0065,0.0269,0.4347,0.5269
2285,0.0031,0.0038,0.0249,0.3588,0.6093
2286,0.0142,0.009,0.0482,0.3459,0.5828
2287,0.0145,0.018,0.1975,0.6928,0.0772
2288,0.0154,0.0556,0.0525,0.1762,0.7002
2289,0.0066,0.3347,0.4652,0.1707,0.0228
2290,0.0084,0.0889,0.6893,0.1714,0.0421
2291,0.0025,0.1466,0.7855,0.0575,0.0079
2292,0.0042,0.052,0.4941,0.2968,0.1529
2293,0.0284,0.031,0.3246,0.464,0.152
2294,0.021,0.0216,0.0913,0.5757,0.2904
2295,0.0098,0.5013,0.4012,0.0688,0.0189
2296,0.0258,0.22,0.5964,0.1355,0.0223
2297,0.0081,0.0377,0.6393,0.2855,0.0295
2298,0.0053,0.0047,0.0184,0.5874,0.3842
2299,0.0105,0.1844,0.4282,0.1534,0.2235
2300,0.008,0.1373,0.7335,0.0841,0.037
2301,0.0111,0.1068,0.3632,0.2782,0.2407
2302,0.003,0.2524,0.6727,0.0392,0.0327
2303,0.0074,0.0092,0.0298,0.6456,0.308
2304,0.0032,0.0061,0.0996,0.5441,0.347
2305,0.0056,0.0449,0.2127,0.6692,0.0676
2306,0.0157,0.0031,0.0125,0.2489,0.7197
2307,0.0061,0.0047,0.0902,0.7607,0.1382
2308,0.0153,0.0294,0.2038,0.6326,0.1188
2309,0.0036,0.8315,0.1493,0.0112,0.0043
2310,0.088,0.1297,0.1235,0.5137,0.145
2311,0.0043,0.0181,0.0787,0.3891,0.5099
2312,0.003,0.6715,0.2741,0.0402,0.0112
2313,0.0056,0.0229,0.4832,0.3594,0.1288
2314,0.0033,0.0106,0.0172,0.2254,0.7435
2315,0.0028,0.0095,0.0609,0.8061,0.1208
2316,0.0031,0.0427,0.6359,0.2995,0.0188
2317,0.0042,0.0231,0.0977,0.5327,0.3423
2318,0.0076,0.0067,0.0703,0.204,0.7115
2319,0.0075,0.2604,0.6647,0.0518,0.0157
2320,0.9448,0.0352,0.0164,0.0028,0.0008
2321,0.0019,0.0025,0.0065,0.2559,0.7331
2322,0.0108,0.0254,0.169,0.5275,0.2673
2323,0.0198,0.0428,0.5761,0.3133,0.0481
2324,0.0535,0.0536,0.1544,0.2498,0.4887
2325,0.0201,0.1205,0.7559,0.0774,0.026
2326,0.0054,0.0067,0.0206,0.137,0.8304
2327,0.0019,0.0031,0.0122,0.2795,0.7032
2328,0.0136,0.242,0.2113,0.248,0.2851
2329,0.0312,0.0611,0.1942,0.5951,0.1183
2330,0.0066,0.1925,0.5856,0.1543,0.0611
2331,0.0083,0.0174,0.2496,0.559,0.1657
2332,0.005,0.2826,0.6091,0.0927,0.0106
2333,0.0045,0.739,0.2412,0.0123,0.0031
2334,0.0029,0.0136,0.2703,0.6681,0.0451
2335,0.0072,0.0098,0.0703,0.3145,0.5982
2336,0.0069,0.0903,0.7046,0.1823,0.016
2337,0.0041,0.0662,0.5558,0.3178,0.0562
2338,0.0046,0.11,0.6892,0.1747,0.0215
2339,0.0077,0.0441,0.2608,0.2131,0.4743
2340,0.0025,0.0122,0.1874,0.7108,0.0871
2341,0.0025,0.2599,0.6929,0.0383,0.0065
2342,0.0017,0.501,0.4511,0.0408,0.0055
2343,0.0037,0.0072,0.063,0.6793,0.2469
2344,0.0025,0.0066,0.0432,0.2834,0.6643
2345,0.0035,0.5779,0.3656,0.0365,0.0165
2346,0.0016,0.9174,0.0583,0.0137,0.009
2347,0.005,0.0849,0.0423,0.3907,0.4771
2348,0.0028,0.1408,0.6765,0.1665,0.0135
2349,0.0409,0.0985,0.6317,0.1586,0.0702
2350,0.0019,0.8707,0.1129,0.0123,0.0022
2351,0.0027,0.5475,0.3798,0.0602,0.0098
2352,0.0052,0.0125,0.0994,0.5302,0.3527
2353,0.0039,0.0088,0.0293,0.3852,0.5728
2354,0.0086,0.2633,0.4593,0.2057,0.0632
2355,0.0031,0.4038,0.5375,0.0469,0.0087
2356,0.0084,0.0045,0.022,0.2277,0.7374
2357,0.0196,0.0114,0.0504,0.3481,0.5706
2358,0.0081,0.0182,0.3426,0.5984,0.0328
2359,0.0129,0.0658,0.5937,0.2982,0.0294
2360,0.0059,0.3343,0.5477,0.0985,0.0137
2361,0.0155,0.0941,0.5968,0.2557,0.038
2362,0.0025,0.0032,0.008,0.1634,0.8228
2363,0.0052,0.0091,0.0296,0.5416,0.4145
2364,0.0275,0.4287,0.4789,0.05,0.0149
2365,0.0072,0.2643,0.5349,0.1332,0.0603
2366,0.1552,0.1481,0.2158,0.2804,0.2004
2367,0.004,0.3574,0.1091,0.3656,0.1639
2368,0.005,0.1991,0.5468,0.2323,0.0168
2369,0.0047,0.0176,0.0574,0.5701,0.3502
2370,0.0007,0.9564,0.0352,0.0056,0.002
2371,0.0017,0.0092,0.4163,0.5559,0.0169
2372,0.008,0.0044,0.0218,0.1771,0.7887
2373,0.007,0.0061,0.0421,0.2579,0.6869
2374,0.0025,0.5534,0.4071,0.0326,0.0045
2375,0.0066,0.0129,0.1,0.7549,0.1255
2376,0.0033,0.0089,0.0409,0.0667,0.8803
2377,0.0024,0.0025,0.0327,0.397,0.5653
2378,0.003,0.0036,0.0362,0.3385,0.6187
2379,0.0043,0.0036,0.0503,0.2798,0.662
2380,0.0053,0.0932,0.6163,0.2287,0.0565
2381,0.0088,0.0497,0.5902,0.3,0.0512
2382,0.0034,0.2498,0.6976,0.0401,0.0091
2383,0.0059,0.0164,0.2884,0.5185,0.1708
2384,0.0055,0.1594,0.6411,0.1706,0.0234
2385,0.001,0.002,0.0036,0.0583,0.935
2386,0.0036,0.0229,0.2156,0.6153,0.1426
2387,0.0027,0.0124,0.1865,0.7382,0.0602
2388,0.0064,0.1681,0.1742,0.2453,0.406
2389,0.0095,0.0063,0.0369,0.1958,0.7516
2390,0.0067,0.1107,0.6067,0.2405,0.0354
2391,0.0032,0.486,0.3756,0.1222,0.013
2392,0.0057,0.2012,0.6677,0.0998,0.0255
2393,0.0034,0.7833,0.1906,0.0167,0.0061
2394,0.0144,0.0175,0.0681,0.6569,0.2432
2395,0.0055,0.0096,0.2448,0.6703,0.0698
2396,0.0036,0.0175,0.1685,0.2923,0.5181
2397,0.0018,0.8468,0.1388,0.0085,0.0042
2398,0.0019,0.6802,0.2929,0.02,0.005
2399,0.0039,0.6396,0.2879,0.0561,0.0126
2400,0.0029,0.1176,0.3746,0.274,0.2309
2401,0.0029,0.8948,0.0797,0.0177,0.0048
2402,0.0114,0.0478,0.4018,0.502,0.037
2403,0.0035,0.0083,0.077,0.5153,0.3958
2404,0.0049,0.4418,0.4365,0.0745,0.0424
2405,0.0103,0.1562,0.7238,0.0817,0.0279
2406,0.0078,0.0044,0.0117,0.2045,0.7716
2407,0.0068,0.5983,0.3528,0.0334,0.0088
2408,0.0085,0.057,0.2158,0.3905,0.3282
2409,0.0075,0.0084,0.0239,0.0953,0.8649
2410,0.0019,0.0023,0.009,0.1537,0.8331
2411,0.0033,0.0036,0.0101,0.3332,0.6498
2412,0.0081,0.2806,0.5753,0.11,0.026
2413,0.0037,0.1703,0.7698,0.0481,0.008
2414,0.0044,0.0187,0.3305,0.598,0.0484
2415,0.0051,0.0116,0.0395,0.2476,0.6962
2416,0.0148,0.1522,0.6705,0.1459,0.0166
2417,0.0208,0.0068,0.0252,0.324,0.6231
2418,0.0031,0.0094,0.1016,0.5777,0.3083
2419,0.0041,0.1056,0.6641,0.2166,0.0096
2420,0.0051,0.0896,0.2843,0.5915,0.0294
2421,0.004,0.0274,0.1043,0.7673,0.0969
2422,0.0042,0.1019,0.5319,0.3419,0.0201
2423,0.0032,0.0072,0.1808,0.7139,0.0949
2424,0.0117,0.5937,0.3214,0.0639,0.0093
2425,0.0022,0.7727,0.2132,0.0078,0.0041
2426,0.002,0.0169,0.378,0.5841,0.0191
2427,0.0034,0.0025,0.0089,0.0505,0.9347
2428,0.0063,0.0026,0.008,0.0387,0.9445
2429,0.003,0.0038,0.0171,0.3438,0.6324
2430,0.0033,0.916,0.0681,0.0092,0.0034
2431,0.0013,0.8658,0.1121,0.0174,0.0033
2432,0.0056,0.0367,0.4685,0.4296,0.0595
2433,0.0044,0.0144,0.2576,0.6409,0.0827
2434,0.0026,0.1953,0.7155,0.0798,0.0068
2435,0.0059,0.0618,0.469,0.4306,0.0328
2436,0.0023,0.0093,0.1424,0.811,0.035
2437,0.0067,0.6311,0.3329,0.0181,0.0113
2438,0.0319,0.0109,0.0312,0.3957,0.5303
2439,0.0037,0.0069,0.0275,0.0617,0.9003
2440,0.003,0.3991,0.5149,0.0624,0.0206
2441,0.0073,0.0782,0.7799,0.1232,0.0114
2442,0.0134,0.1316,0.347,0.4828,0.0251
2443,0.0299,0.0075,0.0578,0.4651,0.4397
2444,0.0024,0.7313,0.2517,0.0108,0.0038
2445,0.003,0.8376,0.1464,0.0081,0.005
2446,0.003,0.0027,0.012,0.3104,0.672
2447,0.0295,0.0552,0.1079,0.3896,0.4177
2448,0.006,0.2003,0.3693,0.144,0.2804
2449,0.0017,0.8785,0.0952,0.0179,0.0067
2450,0.0013,0.8385,0.1384,0.0192,0.0027
2451,0.0029,0.0039,0.0524,0.734,0.2067
2452,0.0215,0.3281,0.5421,0.0808,0.0275
2453,0.0104,0.538,0.3215,0.0987,0.0314
2454,0.0073,0.0419,0.3472,0.5478,0.0558
2455,0.0022,0.0045,0.0248,0.355,0.6135
2456,0.0035,0.0049,0.0244,0.3944,0.5728
2457,0.0024,0.0246,0.383,0.5392,0.0508
2458,0.0017,0.0131,0.5873,0.3703,0.0276
2459,0.0081,0.2739,0.0579,0.2949,0.3652
2460,0.0019,0.0024,0.0086,0.1609,0.8263
2461,0.0112,0.0265,0.0922,0.2914,0.5787
2462,0.002,0.0027,0.0145,0.2112,0.7695
2463,0.0048,0.1189,0.7928,0.0731,0.0104
2464,0.0074,0.0082,0.1127,0.6794,0.1922
2465,0.0036,0.005,0.0567,0.4642,0.4704
2466,0.0043,0.5127,0.3469,0.0641,0.0721
2467,0.0025,0.255,0.5283,0.1909,0.0232
2468,0.004,0.0089,0.0649,0.3909,0.5313
2469,0.0064,0.4302,0.486,0.0599,0.0175
2470,0.1012,0.017,0.0328,0.3014,0.5476
2471,0.0053,0.5388,0.3378,0.1101,0.0081
2472,0.0142,0.6458,0.3146,0.0197,0.0057
2473,0.0049,0.7295,0.2372,0.0222,0.0062
2474,0.0018,0.723,0.2543,0.016,0.0048
2475,0.0046,0.7685,0.1945,0.0253,0.007
2476,0.0026,0.7419,0.2322,0.0194,0.004
2477,0.0033,0.0078,0.0762,0.7029,0.2098
2478,0.0039,0.0049,0.0229,0.299,0.6692
2479,0.0058,0.0283,0.6458,0.2735,0.0467
2480,0.0132,0.0784,0.7139,0.1642,0.0303
2481,0.0068,0.3641,0.3709,0.1221,0.1361
2482,0.0051,0.0332,0.6322,0.3047,0.0248
2483,0.0165,0.0121,0.0849,0.362,0.5245
2484,0.004,0.0251,0.1719,0.6524,0.1466
2485,0.004,0.4382,0.5347,0.018,0.0051
2486,0.0069,0.3159,0.6195,0.0472,0.0105
2487,0.0045,0.0071,0.0161,0.1679,0.8044
2488,0.0046,0.3931,0.3303,0.1659,0.1061
2489,0.002,0.002,0.0061,0.1415,0.8484
2490,0.0091,0.1189,0.2533,0.5928,0.026
2491,0.0028,0.761,0.1972,0.026,0.013
2492,0.004,0.4384,0.5175,0.0351,0.005
2493,0.0035,0.042,0.4567,0.3244,0.1733
2494,0.0005,0.9706,0.024,0.0033,0.0016
2495,0.0157,0.419,0.5134,0.0325,0.0193
2496,0.0101,0.0949,0.4071,0.4353,0.0527
2497,0.0062,0.4607,0.4838,0.0416,0.0076
2498,0.0029,0.6269,0.2936,0.0581,0.0185
2499,0.0021,0.0017,0.0086,0.06,0.9276
2500,0.0031,0.0525,0.8255,0.108,0.0109
2501,0.0036,0.0498,0.2511,0.3343,0.3612
2502,0.0092,0.0025,0.0103,0.0935,0.8845
2503,0.003,0.0119,0.209,0.6983,0.0777
2504,0.0061,0.4461,0.4652,0.0527,0.0299
2505,0.0035,0.0838,0.572,0.2538,0.087
2506,0.0036,0.0264,0.5414,0.3921,0.0365
2507,0.0033,0.01,0.3796,0.5888,0.0183
2508,0.0036,0.0102,0.0995,0.726,0.1607
2509,0.0112,0.5817,0.2787,0.1117,0.0167
2510,0.0134,0.0651,0.2794,0.4532,0.1889
2511,0.005,0.0086,0.0212,0.2756,0.6895
2512,0.0114,0.3884,0.4802,0.101,0.019
2513,0.0037,0.51,0.3969,0.0767,0.0127
2514,0.0352,0.0231,0.111,0.4591,0.3716
2515,0.0188,0.2159,0.3988,0.2255,0.141
2516,0.003,0.0324,0.7774,0.1707,0.0165
2517,0.0048,0.0229,0.1223,0.3895,0.4604
2518,0.0034,0.0122,0.0895,0.8129,0.0819
2519,0.0292,0.0101,0.1249,0.5928,0.2431
2520,0.0021,0.0043,0.0206,0.1584,0.8146
2521,0.0013,0.644,0.1903,0.1467,0.0178
2522,0.0043,0.0383,0.7329,0.1845,0.04
2523,0.0023,0.0117,0.5,0.4744,0.0115
2524,0.0026,0.006,0.0213,0.2971,0.673
2525,0.0032,0.004,0.0254,0.5017,0.4658
2526,0.0045,0.2494,0.2124,0.415,0.1186
2527,0.0348,0.3402,0.4605,0.095,0.0695
2528,0.0035,0.0309,0.2073,0.3727,0.3856
2529,0.0025,0.0296,0.2941,0.6299,0.0439
2530,0.0021,0.0103,0.4168,0.553,0.0178
2531,0.0027,0.02,0.4464,0.4766,0.0543
2532,0.0067,0.2213,0.5643,0.1847,0.023
2533,0.0094,0.0129,0.1709,0.7046,0.1022
2534,0.0101,0.196,0.3409,0.2504,0.2026
2535,0.0077,0.1018,0.2421,0.1594,0.4891
2536,0.006,0.0124,0.2458,0.6067,0.1291
2537,0.0041,0.643,0.2671,0.0759,0.01
2538,0.0038,0.0048,0.0172,0.3456,0.6286
2539,0.0068,0.0058,0.0282,0.4199,0.5392
2540,0.0027,0.0059,0.0342,0.2505,0.7068
2541,0.0023,0.0062,0.0434,0.8066,0.1415
2542,0.0037,0.0072,0.0181,0.2848,0.6861
2543,0.0077,0.0131,0.3549,0.4716,0.1527
2544,0.0027,0.3549,0.5772,0.0508,0.0143
2545,0.0108,0.0083,0.0463,0.2107,0.724
2546,0.0174,0.0247,0.2082,0.4704,0.2793
2547,0.0038,0.0067,0.0535,0.1207,0.8153
2548,0.0038,0.1925,0.7469,0.039,0.0177
2549,0.004,0.6554,0.3046,0.0253,0.0108
2550,0.0079,0.0048,0.0241,0.321,0.6421
2551,0.0288,0.0706,0.4013,0.3596,0.1397
2552,0.0034,0.2535,0.6439,0.0801,0.0192
2553,0.0043,0.0146,0.0622,0.6112,0.3077
2554,0.0072,0.246,0.4747,0.1998,0.0723
2555,0.0083,0.0053,0.0243,0.2534,0.7088
2556,0.0042,0.0599,0.0914,0.7228,0.1217
2557,0.0026,0.6052,0.3736,0.015,0.0035
2558,0.008,0.0075,0.0539,0.2987,0.6319
2559,0.0034,0.0062,0.0706,0.3451,0.5748
2560,0.0043,0.0437,0.4112,0.4965,0.0443
2561,0.0181,0.0148,0.1443,0.6756,0.1472
2562,0.0042,0.0424,0.532,0.4095,0.0119
2563,0.0069,0.0862,0.761,0.1364,0.0095
2564,0.002,0.002,0.0104,0.22,0.7657
2565,0.0033,0.0977,0.8539,0.0362,0.0089
2566,0.0027,0.0023,0.0066,0.1606,0.8278
2567,0.0064,0.0151,0.0459,0.5915,0.3412
2568,0.0027,0.0043,0.0443,0.4928,0.4559
2569,0.0024,0.4697,0.4894,0.0312,0.0074
2570,0.0054,0.0841,0.588,0.2066,0.1159
2571,0.0144,0.2318,0.7197,0.0273,0.0068
2572,0.0111,0.3733,0.5431,0.0502,0.0222
2573,0.0013,0.0016,0.0053,0.051,0.9408
2574,0.0026,0.8507,0.1126,0.016,0.0181
2575,0.0202,0.0559,0.7242,0.1825,0.0171
2576,0.0049,0.2257,0.4826,0.2482,0.0385
2577,0.0041,0.0476,0.3344,0.5736,0.0402
2578,0.0014,0.0026,0.0078,0.0707,0.9175
2579,0.0034,0.0097,0.3502,0.5815,0.0553
2580,0.0146,0.6768,0.2314,0.0379,0.0394
2581,0.0031,0.0112,0.0595,0.2359,0.6903
2582,0.0059,0.1574,0.7635,0.0658,0.0074
2583,0.0024,0.8423,0.1237,0.0201,0.0115
2584,0.0193,0.0813,0.1368,0.47,0.2927
2585,0.0032,0.6569,0.2209,0.0968,0.0222
2586,0.0035,0.497,0.433,0.0586,0.0078
2587,0.0172,0.1619,0.4429,0.3003,0.0777
2588,0.0042,0.4102,0.536,0.0404,0.0092
2589,0.0122,0.0622,0.3797,0.4594,0.0866
2590,0.0026,0.0203,0.2985,0.5135,0.1651
2591,0.0353,0.0201,0.2539,0.3788,0.3119
2592,0.0035,0.0355,0.0372,0.1422,0.7816
2593,0.006,0.0171,0.1621,0.5993,0.2156
2594,0.0013,0.7903,0.1942,0.0118,0.0024
2595,0.0133,0.0117,0.1329,0.5644,0.2777
2596,0.0058,0.1948,0.5368,0.1912,0.0714
2597,0.0037,0.1359,0.5183,0.3232,0.019
2598,0.0079,0.2172,0.6625,0.0963,0.0162
2599,0.0114,0.2484,0.5641,0.1092,0.0669
2600,0.0097,0.2928,0.6738,0.0187,0.005
2601,0.0123,0.1079,0.7773,0.0909,0.0116
2602,0.0104,0.0473,0.3039,0.5044,0.1339
2603,0.0053,0.3573,0.5968,0.035,0.0056
2604,0.0098,0.0649,0.5663,0.204,0.1549
2605,0.0029,0.1438,0.7032,0.136,0.0142
2606,0.0083,0.134,0.7381,0.1024,0.0173
2607,0.0049,0.7868,0.1876,0.016,0.0047
2608,0.0048,0.7892,0.1901,0.0114,0.0045
2609,0.0096,0.1004,0.6048,0.2231,0.0621
2610,0.0134,0.8121,0.1571,0.0133,0.0041
2611,0.0031,0.0086,0.0373,0.3678,0.5831
2612,0.0071,0.0637,0.2442,0.6668,0.0182
2613,0.0015,0.0027,0.0106,0.1981,0.7871
2614,0.0027,0.5703,0.3858,0.0247,0.0164
2615,0.0044,0.312,0.5698,0.0797,0.0342
2616,0.0029,0.1486,0.701,0.1153,0.0322
2617,0.2722,0.1393,0.298,0.1713,0.1192
2618,0.003,0.0054,0.0169,0.2153,0.7594
2619,0.0038,0.0193,0.1706,0.6542,0.1521
2620,0.005,0.1688,0.5728,0.1903,0.063
2621,0.0023,0.0158,0.3861,0.557,0.0388
2622,0.002,0.0055,0.0133,0.2301,0.7492
2623,0.005,0.1427,0.7403,0.0938,0.0182
2624,0.0032,0.1033,0.74,0.1437,0.0097
2625,0.0352,0.2485,0.4645,0.2287,0.0231
2626,0.0039,0.8686,0.1038,0.0189,0.0049
2627,0.003,0.6173,0.3625,0.0144,0.0028
2628,0.0032,0.0041,0.0328,0.6747,0.2853
2629,0.0077,0.0385,0.0539,0.1624,0.7375
2630,0.0023,0.0055,0.0337,0.2432,0.7153
2631,0.0077,0.0313,0.1569,0.3769,0.4272
2632,0.0011,0.9045,0.0825,0.0056,0.0063
2633,0.0085,0.005,0.019,0.1973,0.7702
2634,0.0053,0.0429,0.2472,0.5354,0.1691
2635,0.1255,0.1046,0.2895,0.4266,0.0538
2636,0.0052,0.3047,0.4565,0.1896,0.044
2637,0.0012,0.0018,0.0032,0.1253,0.8685
2638,0.0105,0.0857,0.406,0.3452,0.1526
2639,0.0104,0.6919,0.217,0.0619,0.0189
2640,0.0079,0.6188,0.3109,0.0451,0.0171
2641,0.0041,0.7117,0.2328,0.0439,0.0075
2642,0.0036,0.4153,0.5526,0.0214,0.0071
2643,0.0024,0.011,0.3467,0.6109,0.029
2644,0.005,0.338,0.4816,0.0918,0.0836
2645,0.0113,0.5102,0.4047,0.0618,0.012
2646,0.0078,0.1462,0.5737,0.2515,0.0208
2647,0.0113,0.313,0.6069,0.0594,0.0094
2648,0.004,0.033,0.3269,0.4687,0.1673
2649,0.0128,0.1364,0.7499,0.0813,0.0195
2650,0.0036,0.2607,0.322,0.3461,0.0676
2651,0.0081,0.1587,0.7297,0.0718,0.0317
2652,0.0033,0.7745,0.1898,0.0262,0.0063
2653,0.0045,0.0098,0.1156,0.7744,0.0957
2654,0.0397,0.0449,0.4637,0.3994,0.0524
2655,0.0122,0.306,0.5812,0.0818,0.0188
2656,0.0088,0.0166,0.3754,0.5579,0.0414
2657,0.004,0.0146,0.056,0.7704,0.155
2658,0.0155,0.0085,0.1034,0.4606,0.4121
2659,0.0028,0.0038,0.0096,0.0876,0.8963
2660,0.0064,0.1165,0.5267,0.3176,0.0328
2661,0.005,0.5227,0.3433,0.0895,0.0396
2662,0.0012,0.9,0.0853,0.0105,0.0029
2663,0.0047,0.2311,0.6528,0.0773,0.0342
2664,0.0013,0.9569,0.0362,0.004,0.0016
2665,0.0052,0.0139,0.4209,0.5015,0.0585
2666,0.005,0.1317,0.7839,0.0629,0.0165
2667,0.005,0.1245,0.5713,0.2707,0.0286
2668,0.0051,0.1757,0.6471,0.154,0.0181
2669,0.0053,0.1624,0.2947,0.3902,0.1474
2670,0.0024,0.0136,0.3548,0.5724,0.0569
2671,0.0078,0.2976,0.4101,0.2466,0.0379
2672,0.003,0.0141,0.2774,0.6289,0.0766
2673,0.0137,0.0159,0.0585,0.5539,0.3579
2674,0.0042,0.4661,0.3456,0.1544,0.0298
2675,0.8793,0.001,0.0021,0.0133,0.1043
2676,0.0051,0.0351,0.5853,0.3515,0.023
2677,0.0042,0.2618,0.5801,0.1337,0.0201
2678,0.0014,0.8413,0.142,0.01,0.0054
2679,0.0145,0.0146,0.1319,0.7254,0.1137
2680,0.0725,0.4086,0.2454,0.1659,0.1076
2681,0.0018,0.9111,0.0776,0.007,0.0025
2682,0.0213,0.0209,0.1557,0.3231,0.479
2683,0.0086,0.0228,0.2623,0.5139,0.1924
2684,0.0012,0.9419,0.0445,0.0064,0.0059
2685,0.0063,0.6031,0.3621,0.0238,0.0048
2686,0.0031,0.0664,0.7423,0.1734,0.0149
2687,0.0019,0.0091,0.1531,0.7925,0.0433
2688,0.0097,0.0151,0.1788,0.4757,0.3207
2689,0.0023,0.1222,0.8335,0.0365,0.0055
2690,0.0048,0.1278,0.5966,0.1927,0.0781
2691,0.0024,0.5222,0.4193,0.0374,0.0187
2692,0.0033,0.0448,0.6913,0.2465,0.0141
2693,0.0034,0.5806,0.3549,0.0248,0.0363
2694,0.0243,0.0179,0.4434,0.4825,0.0319
2695,0.0304,0.1082,0.4267,0.3965,0.0382
2696,0.0097,0.0922,0.1771,0.309,0.4119
2697,0.0077,0.1595,0.5538,0.25,0.029
2698,0.002,0.8896,0.0969,0.0094,0.0022
2699,0.0089,0.07,0.1514,0.3795,0.3902
2700,0.0078,0.0343,0.3634,0.5629,0.0316
2701,0.0026,0.7295,0.2503,0.0139,0.0037
2702,0.0047,0.0594,0.2195,0.5518,0.1646
2703,0.0029,0.6251,0.2958,0.0657,0.0105
2704,0.003,0.0113,0.0609,0.8457,0.0791
2705,0.0028,0.8031,0.1754,0.0126,0.0062
2706,0.0078,0.276,0.5686,0.0905,0.0571
2707,0.0105,0.1066,0.172,0.5575,0.1534
2708,0.0033,0.0149,0.0346,0.4953,0.452
2709,0.0032,0.1716,0.467,0.3383,0.0199
2710,0.0055,0.4819,0.4209,0.0586,0.0332
2711,0.0075,0.0125,0.2804,0.611,0.0887
2712,0.0029,0.0061,0.0231,0.439,0.5289
2713,0.0208,0.0119,0.1135,0.4954,0.3583
2714,0.006,0.0606,0.6044,0.3053,0.0237
2715,0.0024,0.0053,0.0377,0.5854,0.3692
2716,0.0049,0.6689,0.1494,0.1169,0.0598
2717,0.0046,0.3166,0.5058,0.1476,0.0254
2718,0.0026,0.7896,0.1709,0.0266,0.0103
2719,0.0135,0.005,0.0431,0.5262,0.4122
2720,0.0035,0.8734,0.1084,0.0121,0.0026
2721,0.0034,0.5664,0.3574,0.0492,0.0236
2722,0.0076,0.6316,0.3199,0.0314,0.0095
2723,0.0041,0.2676,0.0505,0.2967,0.3812
2724,0.0052,0.462,0.4838,0.031,0.0181
2725,0.006,0.5594,0.3957,0.0307,0.0082
2726,0.0045,0.1467,0.7061,0.1329,0.0098
2727,0.0018,0.7571,0.2175,0.0132,0.0105
2728,0.0184,0.1476,0.5039,0.2486,0.0815
2729,0.0076,0.0408,0.6889,0.1957,0.0671
2730,0.0041,0.3645,0.5816,0.0269,0.0229
2731,0.0165,0.8178,0.1349,0.0169,0.014
2732,0.0019,0.0182,0.3866,0.5577,0.0356
2733,0.0029,0.0065,0.0682,0.7893,0.133
2734,0.0028,0.0264,0.34,0.4689,0.1618
2735,0.0068,0.1267,0.6412,0.2116,0.0137
2736,0.0119,0.2006,0.546,0.2071,0.0344
2737,0.005,0.2609,0.5575,0.1543,0.0223
2738,0.0021,0.8755,0.1135,0.0069,0.0019
2739,0.071,0.0522,0.434,0.3821,0.0607
2740,0.007,0.0055,0.0759,0.6676,0.244
2741,0.0811,0.0407,0.4019,0.4019,0.0744
2742,0.0131,0.4455,0.4303,0.0755,0.0356
2743,0.0129,0.1396,0.5497,0.2746,0.0232
2744,0.0052,0.7714,0.165,0.0384,0.0201
2745,0.0037,0.3296,0.4052,0.2201,0.0414
2746,0.0055,0.6137,0.3055,0.0641,0.0112
2747,0.0115,0.0519,0.6904,0.2298,0.0164
2748,0.0055,0.0132,0.1517,0.7043,0.1252
2749,0.0063,0.0154,0.1175,0.7133,0.1475
2750,0.0028,0.0069,0.1744,0.714,0.102
2751,0.0089,0.0193,0.0279,0.4399,0.504
2752,0.0072,0.0344,0.2895,0.4438,0.2252
2753,0.0085,0.1217,0.2387,0.573,0.0581
2754,0.0087,0.1083,0.4441,0.3402,0.0988
2755,0.0085,0.0056,0.0404,0.7749,0.1706
2756,0.0347,0.1429,0.3888,0.1728,0.2608
2757,0.0022,0.0083,0.154,0.7377,0.0978
2758,0.0127,0.0172,0.1685,0.7206,0.0811
2759,0.006,0.016,0.4103,0.5486,0.019
2760,0.0024,0.1659,0.7261,0.0956,0.01
2761,0.0048,0.083,0.4936,0.4011,0.0175
2762,0.0026,0.3446,0.623,0.0243,0.0054
2763,0.0046,0.0063,0.0716,0.622,0.2955
2764,0.006,0.0541,0.7137,0.1593,0.067
