id,no answer,very important,quite important,not important,not at all important
2549,0,0.9969,0.0031,0,0
2550,0,0,0,0.9992,0.0008
2551,0,0,0,0.1352,0.8648
2552,0.0001,0.0054,0.0187,0.9754,0.0004
2553,0,0,0,0.3583,0.6417
2554,0,0,0.62,0.38,0
2555,0,0,0.0001,0.0001,0.9998
2556,0,0,1,0,0
2557,0,0.7863,0.2137,0,0
2558,0,0,0,1,0
2559,0,0,0.0003,0,0.9997
2560,0,0,0.9601,0.0399,0
2561,0.0027,0,0.0066,0.9907,0
2562,0,0,0.0103,0.9897,0
2563,0,0,1,0,0
2564,0,0,0,0,1
2565,0,0,1,0,0
2566,0,0,0,0.4225,0.5775
2567,0,0,0,1,0
2568,0,0,0,0.0006,0.9994
2569,0,0,1,0,0
2570,0,0,1,0,0
2571,0,0.0364,0.9636,0,0
2572,0,0.0106,0.9894,0,0
2573,0,0,0,0.0001,0.9999
2574,0,0.9981,0.0014,0.0005,0
2575,0,0.0023,0.9977,0,0
2576,0,0.0005,0.8407,0.1587,0
2577,0,0,0.9425,0.0575,0
2578,0,0,0,0,1
2579,0,0,0,1,0
2580,0,1,0,0,0
2581,0,0,0,0.257,0.743
2582,0,0.0002,0.9998,0,0
2583,0,0.0001,0.0002,0.9998,0
2584,0.0001,0,0.0868,0.9128,0.0003
2585,0,0.0006,0.9994,0,0
2586,0.0095,0.0703,0.0919,0.7704,0.0579
2587,0,0.0002,0.9998,0,0
2588,0,0.0023,0.9977,0,0
2589,0,0,0.9998,0.0002,0
2590,0,0,0,0.158,0.842
2591,0,0,0,0.1089,0.8911
2592,0,0,0,0,1
2593,0,0,0.8577,0.1423,0
2594,0,0.9999,0.0001,0,0
2595,0,0,0,0.9255,0.0745
2596,0,0.0025,0.9975,0,0
2597,0,0,0.3191,0.6809,0
2598,0,0,0.7234,0.2766,0
2599,0,0.0543,0.9457,0,0
2600,0,0.0008,0.9992,0,0
2601,0,0,1,0,0
2602,0,0.0141,0,0.984,0.0018
2603,0,0.999,0.001,0,0
2604,0,0,1,0,0
2605,0,0,0,1,0
2606,0,0.9679,0.005,0.027,0
2607,0,0.7725,0.2029,0.0246,0.0001
2608,0,0.7974,0.2026,0,0
2609,0,0,0.0001,0.9999,0
2610,0,0.9937,0.0063,0,0
2611,0,0,0.1614,0.7469,0.0917
2612,0,0,0,1,0
2613,0,0,0,0.0012,0.9988
2614,0,0.2536,0.7464,0,0
2615,0,0.0001,0.9999,0,0
2616,0,0,0.9999,0.0001,0
2617,0,0,1,0,0
2618,0,0,0,0.0001,0.9998
2619,0,0,0,1,0
2620,0,0.0101,0.9899,0,0
2621,0,0,0,0.0046,0.9954
2622,0,0,0,0,1
2623,0,0.9999,0.0001,0,0
2624,0,0,0.0121,0.9879,0
2625,0,0.0084,0.9916,0,0
2626,0,0.9997,0.0003,0,0
2627,0.0001,0.0687,0.9234,0.0079,0
2628,0,0,0.9948,0.0049,0.0003
2629,0,0,0,0,1
2630,0,0,0,0.0009,0.9991
2631,0,0,0,0,1
2632,0,0.4789,0.5211,0,0
2633,0,0,0,0,1
2634,0,0,0.7185,0.2815,0
2635,0,0,0.0093,0.9907,0
2636,0,0.0115,0.9885,0,0
2637,0,0,0,0,1
2638,0,0,0.3296,0.6704,0
2639,0,0.2025,0.7975,0,0
2640,0,0.0001,0.9999,0,0
2641,0,1,0,0,0
2642,0,0,1,0,0
2643,0,0,0,1,0
2644,0,0,1,0,0
2645,0,0.0011,0.9989,0,0
2646,0,0,1,0,0
2647,0,1,0,0,0
2648,0,0,0,1,0
2649,0,0.7721,0.2279,0,0
2650,0,0,0,1,0
2651,0,0.0011,0.9443,0.0546,0
2652,0,0.9891,0.0109,0,0
2653,0,0,0,0.9871,0.0129
2654,0,0,0.2518,0.7482,0
2655,0,0.8276,0.1724,0,0
2656,0,0,0,1,0
2657,0,0,0.0008,0.9992,0
2658,0.003,0,0.0045,0.3611,0.6313
2659,0,0,0,0,1
2660,0.0005,0.0079,0.9895,0.0003,0.0018
2661,0,1,0,0,0
2662,0,1,0,0,0
2663,0,0.0274,0.9651,0.0068,0.0007
2664,0,1,0,0,0
2665,0,0.4218,0.5428,0.0353,0
2666,0,0,1,0,0
2667,0.0013,0,0.0205,0.9782,0
2668,0,0.915,0.085,0,0
2669,0,0,0.1252,0.8748,0
2670,0,0,0,1,0
2671,0,0.8815,0.1154,0.003,0
2672,0,0,0,1,0
2673,0.0025,0,0,0.9964,0.0012
2674,0,0.9697,0.0303,0,0
2675,1,0,0,0,0
2676,0,0,0,1,0
2677,0,0.1556,0.8444,0,0
2678,0,1,0,0,0
2679,0,0,0,1,0
2680,0,0.9639,0.0361,0,0
2681,0,1,0,0,0
2682,0,0,0,0.2628,0.7372
2683,0,0,0,1,0
2684,0,1,0,0,0
2685,0,0.0045,0.9955,0,0
2686,0,0,0.2582,0.7418,0
2687,0,0,0.0011,0.9989,0
2688,0,0,0,0.9999,0.0001
2689,0,0,1,0,0
2690,0,0.0022,0.9978,0,0
2691,0,0.0149,0.9851,0,0
2692,0,0,1,0,0
2693,0,0.9843,0.0157,0,0
2694,0.0002,0,0.9973,0.0025,0
2695,0,0.0001,0.9926,0.0072,0
2696,0,0,0,0,1
2697,0,0,1,0,0
2698,0,1,0,0,0
2699,0.0001,0.7654,0.0128,0.2216,0.0001
2700,0,0,0,1,0
2701,0,0.9998,0.0002,0,0
2702,0,0,0,1,0
2703,0,0.8938,0.1062,0,0
2704,0,0,0.0001,0.1501,0.8498
2705,0,0.0006,0.9994,0,0
2706,0,0.0375,0.9625,0,0
2707,0,0,0.9725,0.0275,0
2708,0,0,0,0.9317,0.0683
2709,0,0.0523,0.015,0.9327,0
2710,0,0.9848,0.0152,0,0
2711,0,0,0.0021,0.9979,0
2712,0,0,0,0.0008,0.9992
2713,0,0,0,0.9998,0.0002
2714,0,0.6888,0.2859,0.0253,0
2715,0,0,0,0.9998,0.0002
2716,0.9958,0,0.0007,0.0018,0.0017
2717,0,1,0,0,0
2718,0,0.9997,0.0003,0,0
2719,0,0,0,1,0
2720,0,1,0,0,0
2721,0,1,0,0,0
2722,0,0.0055,0.958,0.0365,0
2723,0,0,0,0,1
2724,0,0.0008,0.9992,0,0
2725,0,1,0,0,0
2726,0,0.0001,0.9999,0,0
2727,0,0.1145,0.8855,0,0
2728,0,0,0,1,0
2729,0,0,0.996,0.0035,0.0005
2730,0,0.0903,0.9097,0,0
2731,0,1,0,0,0
2732,0,0,0.0008,0.9992,0
2733,0,0,0,0.9998,0.0002
2734,0,0,0,1,0
2735,0,0,0.9994,0.0006,0
2736,0,0,1,0,0
2737,0,0.0005,0.9995,0,0
2738,0,0.895,0.105,0,0
2739,0,0,0.9943,0.0057,0
2740,0,0,0,0.005,0.995
2741,0.0002,0,0.0106,0.9891,0
2742,0,0.0007,0.9993,0,0
2743,0,0.0499,0.9491,0.001,0
2744,0,0.0766,0.8865,0.0369,0
2745,0,0.5019,0.4981,0,0
2746,0,0.9487,0.0513,0,0
2747,0,0,0.5281,0.4719,0
2748,0,0,0,1,0
2749,0,0,1,0,0
2750,0,0,0,1,0
2751,0,0,0.001,0.1657,0.8333
2752,0,0,0,0.0011,0.9989
2753,0,0.953,0,0.047,0
2754,0,0,0.6795,0,0.3205
2755,0,0,0,1,0
2756,0,0.0002,0.9998,0,0
2757,0,0,0.0009,0.9991,0
2758,0,0,0,1,0
2759,0,0,0.0666,0.9334,0
2760,0,0.9996,0.0001,0.0003,0
2761,0,0.9999,0,0,0.0001
2762,0,0.4837,0.5163,0,0
2763,0.5145,0,0,0.2233,0.2622
2764,0,0,0.6705,0.3295,0
2765,0,0,1,0,0
2766,0,0,0.9968,0.0026,0.0005
2767,0,0,1,0,0
2768,0,0.9954,0.0042,0,0.0004
2769,0,0,0,1,0
2770,0,0,0,0,1
2771,0,0,0.9898,0.0004,0.0097
2772,0,0,1,0,0
2773,0.0001,0,0.0097,0.1703,0.8199
2774,0.0166,0,0.6955,0.2878,0
2775,0.0074,0,0,0,0.9926
2776,0.0004,0.9146,0.0134,0.0717,0
2777,0,0,1,0,0
2778,0,0.0017,0.4073,0.2001,0.3909
2779,0,0.0175,0.9823,0,0.0002
2780,0,1,0,0,0
2781,0,0.0017,0.9983,0,0
2782,0.8858,0,0.1131,0,0.0011
2783,0,0,1,0,0
2784,0,0,0,0.0574,0.9426
2785,0,0,0,1,0
2786,0,0,1,0,0
2787,0,0,1,0,0
2788,0,0,1,0,0
2789,0,0.0107,0.9796,0.0097,0
2790,0,0.0034,0.9965,0,0
2791,0,0,0,1,0
2792,0,0,1,0,0
2793,0,0,0,0.0004,0.9996
2794,0,0,0.0033,0.9967,0
2795,0,0.7699,0.2301,0,0
2796,0,0,0.9998,0.0002,0
2797,0,0.0002,0.9998,0,0
2798,1,0,0,0,0
2799,0.0003,0.9971,0.0008,0.0006,0.0012
2800,0.0001,0.0004,0.9993,0.0002,0
2801,0,0,1,0,0
2802,0,0,0.9996,0.0004,0
2803,0,1,0,0,0
2804,0,0,1,0,0
2805,0,0.0029,0.9971,0,0
2806,0,0,0.671,0.329,0
2807,0.0699,0,0,0.9209,0.0092
2808,0,0.3451,0.638,0.017,0
2809,0,0,0,1,0
2810,0,0,0.9989,0.0011,0
2811,0,0.0072,0,0.9574,0.0354
2812,0,0,0,0.0001,0.9999
2813,0,0,1,0,0
2814,0,0,0,0.0942,0.9058
2815,0,0.9942,0.0058,0,0
2816,0,1,0,0,0
2817,0,0,1,0,0
2818,0,0,1,0,0
2819,0,0,0,1,0
2820,0,0,0.999,0.001,0
2821,0.0076,0,0.0882,0.9042,0
2822,0,0,0.0008,0.9992,0
2823,0,0.0003,0.9904,0.0093,0
2824,0,1,0,0,0
2825,0,0,0.0001,0.9999,0
2826,0,0,0.9803,0.0197,0
2827,0,0,0,0,1
2828,0,0,1,0,0
2829,0,0.0002,0.0288,0.9322,0.0388
2830,0,0.8286,0.0887,0.0827,0
2831,0,0,1,0,0
2832,0,0.0005,0.9995,0,0
2833,0,0.9285,0.0709,0.0006,0
2834,0,0,0.3796,0.6204,0
2835,0,1,0,0,0
2836,0.0283,0.9675,0.0037,0.0005,0
2837,0,1,0,0,0
2838,0,0,0,0.9821,0.0179
2839,0,0,0,0.0063,0.9937
2840,0,0,1,0,0
2841,0,0,1,0,0
2842,0,0,0.0001,0.6462,0.3537
2843,0,0,0.0013,0.2659,0.7328
2844,0,0.9995,0.0005,0,0
2845,0,1,0,0,0
2846,0,0,1,0,0
2847,0,0,0.0237,0.9763,0
2848,0,0,0,1,0
2849,0,0,0,0,1
2850,0,0,0,1,0
2851,0.002,0,0.0773,0.9206,0
2852,0,0,0.9767,0.0233,0
2853,0.9089,0,0.0911,0,0
2854,0,0,0.0042,0.2754,0.7204
2855,0,0,0,0,1
2856,0,1,0,0,0
2857,0,0,0,0,1
2858,0,0,0.9999,0,0
2859,0,0,0.0151,0.9849,0
2860,0,1,0,0,0
2861,0,0,0.9468,0.0532,0
2862,0,0,1,0,0
2863,0,0,0,1,0
2864,0,0.8957,0.1043,0,0
2865,0,0.0022,0.9978,0,0
2866,0,0,0,0.713,0.287
2867,0.0474,0.0137,0.7804,0.0481,0.1103
2868,0,0,0.9999,0.0001,0
2869,0,0,0,1,0
2870,0,0,0.9964,0.0036,0
2871,0,0,0.0029,0.5868,0.4102
2872,0,0,0,0,1
2873,0,0.0001,0.9998,0.0001,0
2874,0,0,0,1,0
2875,0,0,1,0,0
2876,0,0,0.9992,0.0008,0
2877,0,0,0,0.987,0.0129
2878,0,0.0004,0.9996,0,0
2879,0,0,0.0241,0.9759,0
2880,0,0,0.2514,0.7486,0
2881,0,0,1,0,0
2882,0,0,0.9821,0.0179,0
2883,0,0.9999,0.0001,0,0
2884,0,0.9997,0.0003,0,0
2885,0,0,0,0,1
2886,0,0,0.085,0.915,0
2887,0,1,0,0,0
2888,0,0,0,0.0077,0.9923
2889,0,0,1,0,0
2890,0,0.9999,0.0001,0,0
2891,0,0,0.8383,0.1617,0
2892,0,0,0,0.0165,0.9835
2893,0,1,0,0,0
2894,0,0.0001,0.9999,0,0
2895,0,0,0,0.9089,0.0911
2896,0,0,0,0.4294,0.5706
2897,0,0,0.0002,0.1571,0.8427
2898,0,0.7051,0.2949,0,0
2899,0,0,0,1,0
2900,0,0.4635,0.5198,0.0009,0.0158
2901,0,0.9788,0.0212,0,0
2902,0,0,0,0.9374,0.0626
2903,0,1,0,0,0
2904,0,0,0.9005,0.0994,0
2905,0,0,0,1,0
2906,0,0.9988,0.0012,0,0
2907,0,0,0,1,0
2908,0,0.9962,0.0038,0,0
2909,0,0,0,0.0003,0.9997
2910,0,1,0,0,0
2911,0,0,0,0,1
2912,0,0.9968,0.0032,0,0
2913,0,0,1,0,0
2914,0,0,0.0005,0.9991,0.0004
2915,0,0.9851,0.0149,0,0
2916,0,0,0.3793,0,0.6207
2917,0,0.0001,0.9997,0.0002,0
2918,0,0.0132,0.2162,0.1615,0.609
2919,0,0,0,0.0014,0.9986
2920,0,0,0,0,1
2921,0,0.5536,0.001,0.4455,0
2922,0,0,0.9999,0.0001,0
2923,0,0,0,0,1
2924,0,0.9934,0.0066,0,0
2925,0,0.9514,0.0486,0,0
2926,0,0.8848,0.1152,0,0
2927,0,0,0,1,0
2928,0,0,0,0.1552,0.8448
2929,0,0,0,1,0
2930,0,0.8586,0.1414,0,0
2931,0,0.9976,0.0024,0,0
2932,0,1,0,0,0
2933,0,0.9979,0.0021,0,0
2934,0,0.7484,0.2256,0.005,0.0209
2935,0,0.0054,0.9946,0,0
2936,0,0.9814,0.0186,0,0
2937,0,0,0,1,0
2938,0,0,0,0.0006,0.9994
2939,0,1,0,0,0
2940,0,0,0.1952,0.8048,0
2941,0,0,1,0,0
2942,0,0.9999,0,0,0
2943,0,0.9435,0.0107,0.0458,0
2944,0,0,0,1,0
2945,0,0,0.0001,0.9999,0
2946,0,0,0.5185,0.4815,0
2947,0,0,1,0,0
2948,0,0,0,0.9995,0.0005
2949,0,0.0002,0.0067,0.0055,0.9877
2950,0,0.001,0.999,0,0
2951,0,0,0,1,0
2952,0,0,0,0,1
2953,0,0,1,0,0
2954,0,1,0,0,0
2955,0,0,0,0.9993,0.0007
2956,0,0,0,1,0
2957,0,0,0.9926,0.0059,0.0015
2958,0.0002,0.0008,0.999,0,0
2959,0,0.3359,0.6238,0.0003,0.04
2960,0,0.0001,0,0.8566,0.1433
2961,0,0,0.5973,0.4027,0
2962,0,0,1,0,0
2963,0,0,1,0,0
2964,0,1,0,0,0
2965,0,0.822,0.178,0,0
2966,0,0.0207,0.9782,0.001,0
2967,0,0,0.0149,0.7611,0.224
2968,0,0.9995,0.0005,0,0
2969,0,1,0,0,0
2970,0,0,0,1,0
2971,0,1,0,0,0
2972,0,0.232,0.768,0,0
2973,0,0,0.9916,0,0.0084
2974,0,0,0.0094,0.9905,0.0001
2975,0,0,1,0,0
2976,0,0,0,1,0
2977,0.0716,0,0.1367,0.7917,0
2978,0,0.1687,0.8313,0,0
2979,0,0,0,0,1
2980,0,0.0005,0.9995,0,0
2981,0,0.882,0.118,0,0
2982,0.0001,0.8298,0.17,0,0.0001
2983,0,1,0,0,0
2984,0,1,0,0,0
2985,0,0,0,0,1
2986,0,0,0,1,0
2987,0.008,0.992,0,0,0
2988,0,0.0021,0.9979,0,0
2989,0,0,0.3005,0.6995,0
2990,0,0,0,0.0096,0.9904
2991,0,0,0,0,1
2992,0,0.0118,0.9862,0.0021,0
2993,0.6117,0,0.0975,0.2086,0.0822
2994,0,0.9593,0.0407,0,0
2995,0,0,0,0.087,0.913
2996,0,0,0.0188,0,0.9812
2997,0.0001,0.1242,0.0006,0.0001,0.875
2998,0,0,0,0,1
2999,0,0,0,0,1
3000,0,0,0,0.7336,0.2664
3001,0,0,0,0.0332,0.9668
3002,0,0,0,0.9768,0.0232
3003,0,0.9966,0.0034,0,0
3004,0,0,0,0.5716,0.4284
3005,0,0.1013,0.0256,0,0.873
3006,0,0.9994,0.0006,0,0
3007,0.1088,0.0066,0.8843,0.0003,0
3008,0,0,0.5841,0.4159,0
3009,0,0,0,0.1005,0.8995
3010,0,1,0,0,0
3011,0,0,0,0,1
3012,0,0,0.003,0.0762,0.9208
3013,0,0.0037,0,0.9963,0
3014,0,1,0,0,0
3015,0,0,0,0,1
3016,0,1,0,0,0
3017,0,0,0,1,0
3018,0,0,1,0,0
3019,0,1,0,0,0
3020,0.0003,0,0.9711,0.001,0.0277
3021,0,0,0.9971,0.0029,0
3022,0,0,0,0.4212,0.5788
3023,0.0223,0,0.0296,0.948,0
3024,0,1,0,0,0
3025,0,0,0.9999,0.0001,0
3026,0,1,0,0,0
3027,0,0,0,0,1
3028,0,0.9816,0.0184,0,0
3029,0,0,0.9931,0.0069,0
3030,0,0,0,0.9785,0.0215
3031,0,0.0186,0.9814,0,0
3032,0,0,0,1,0
3033,0,0,0,0.9994,0.0006
3034,0,0,0,0.9914,0.0086
3035,0,0,0,0.0026,0.9974
3036,0,0,1,0,0
3037,0,0,0,0.3437,0.6563
3038,0,0,0.1395,0.851,0.0095
3039,0,0,0.9849,0,0.0151
3040,0,0,0.9812,0.0188,0
3041,0,0.0172,0.049,0.9337,0.0001
3042,0,0.9545,0.0455,0,0
3043,0,0,0,1,0
3044,0,0,0.9723,0.0275,0.0002
3045,0,1,0,0,0
3046,0,0.0313,0.9687,0,0
3047,0,0.9173,0.0827,0,0
3048,0,0.0205,0.9795,0,0
3049,0,0,0,0,1
3050,0,0,1,0,0
3051,0,0,0,0.005,0.995
3052,0.0001,0.0009,0.9951,0.0039,0
3053,0,0,0,0.9999,0.0001
3054,0,0,1,0,0
3055,0,0.0134,0.0028,0.9837,0
3056,0,0.9932,0.0068,0,0
3057,0.0336,0.0001,0.8541,0.1123,0
3058,0,0,0,0.0001,0.9999
3059,0.0001,0.0006,0.9948,0.0045,0
3060,0,0,0.0029,0.9971,0
3061,0,0,0,0,1
3062,0.0108,0,0.0098,0.9588,0.0207
3063,0.0013,0,0,0.8237,0.175
3064,0,0,0.3977,0.2418,0.3606
3065,0.0049,0.0017,0.9934,0,0
3066,0,1,0,0,0
3067,0,0,0.0402,0.6993,0.2606
3068,0,0,0,0.999,0.001
3069,0,1,0,0,0
3070,0,0,0.0007,0.9683,0.0309
3071,0,1,0,0,0
3072,0,0.0032,0.9968,0,0
3073,0.0001,0,0.0154,0.8747,0.1098
3074,0,0,0,0.0018,0.9981
3075,0.0001,0.3024,0.697,0.0005,0
3076,0,0,0,0.0139,0.9861
3077,0,0,0.6313,0.3687,0
3078,0,0.3653,0.6081,0.0267,0
3079,0.9925,0,0.0001,0.0074,0
3080,0,0,0,0,1
3081,0,1,0,0,0
3082,0,0,0,0.0382,0.9618
3083,0,1,0,0,0
3084,0,1,0,0,0
3085,0,0.0019,0.9981,0,0
3086,0,0,0.0275,0,0.9725
3087,0,1,0,0,0
3088,0,0,0,0.0293,0.9707
3089,0,0.9631,0.0369,0,0
3090,0,0.9978,0.002,0.0003,0
3091,0,0,1,0,0
3092,0,1,0,0,0
3093,0,0,0,0.9672,0.0328
3094,0,0,0,0.452,0.548
3095,0,0,0.003,0.9889,0.008
3096,0,1,0,0,0
3097,0,0,0,1,0
3098,0,1,0,0,0
3099,0,0.0002,0.0055,0.9942,0.0002
3100,0,0,0,0,1
3101,0,0.9403,0.0597,0,0
3102,0,0,0.0102,0.9897,0.0001
3103,0,0.9878,0.0122,0,0
3104,0,0,0.1585,0.8413,0.0002
3105,0.0003,0.9997,0,0,0
3106,0,0,1,0,0
3107,0,0.4294,0.5706,0,0
3108,0,0,0,0.9945,0.0055
3109,0,0,0.0006,0.9196,0.0797
3110,0,0,0,0,1
3111,0,0,0,0.0004,0.9996
3112,0,0,0,0.1143,0.8857
3113,0.0001,0.0593,0.1526,0.7861,0.0019
3114,0,0.992,0.008,0,0
3115,0,0,0.276,0.724,0
3116,0,0,0,0,1
3117,0,0,0.8553,0.1447,0
3118,0,0,0.1107,0.8893,0
3119,0,0.0002,0.9998,0,0
3120,0,0.4394,0.5606,0,0
3121,0,0,1,0,0
3122,0,0,0,1,0
3123,0,0,0,0,1
3124,0,0,0,0,1
3125,0.0036,0,0.9964,0,0
3126,0,1,0,0,0
3127,0,1,0,0,0
3128,0,0,0,0,1
3129,0,0,0,0,1
3130,0.0001,0,0.0001,0.9998,0.0001
3131,0,0,1,0,0
3132,0.0004,0.9679,0.0237,0.008,0
3133,0,0,1,0,0
3134,0,0,0.0086,0.9904,0.001
3135,0,0.0823,0.9177,0,0
3136,0,0,0.004,0.996,0.0001
3137,0.0002,0.6777,0.0002,0.0001,0.3219
3138,0,0,0.0006,0.4834,0.516
3139,0,0,0,0.1393,0.8607
3140,0,0.9999,0.0001,0,0
3141,0,0,0,0.9704,0.0296
3142,0.6187,0.087,0.124,0.1702,0
3143,0,0.0085,0,0.9915,0
3144,0,0,0,0.236,0.764
3145,0,1,0,0,0
3146,0,0.1126,0.8874,0,0
3147,0,0,0,0,1
3148,0,0.833,0.167,0,0
3149,0,0,0,0.9999,0.0001
3150,0,0,0,0.976,0.024
3151,0,0.9972,0.0028,0.0001,0
3152,0,0,0,0.0001,0.9999
3153,0,0.8309,0.169,0.0001,0
3154,0,0,1,0,0
3155,0,0.9999,0.0001,0,0
3156,0,0,0,0,1
3157,0,0,0,0,1
3158,0,0.9999,0.0001,0,0
3159,0,1,0,0,0
3160,0,0,0,0.9999,0.0001
3161,0,0.9999,0.0001,0,0
3162,0,0,0,0.5453,0.4547
3163,0,0,0,1,0
3164,0.0002,0.0862,0.0019,0.7343,0.1773
3165,0,0.995,0,0.005,0
3166,0,0,0,1,0
3167,0,0,0,0.9997,0.0003
3168,0.0004,0,0.794,0.0107,0.1949
3169,0,0.9977,0,0.0022,0.0001
3170,0,0,0.9246,0.0531,0.0223
3171,0,0,0,0.9999,0.0001
3172,0,0.0955,0.9045,0,0
3173,0,0.0369,0.9631,0,0
3174,0,0,0,0.957,0.043
3175,0,0,0,0,1
3176,0,1,0,0,0
3177,0,0,0.1653,0,0.8347
3178,0,0,0,0,1
3179,0,1,0,0,0
3180,0,0,0.0004,0.9939,0.0057
3181,0,0,0,0,1
3182,0,0,0.0018,0.0246,0.9736
3183,0,0,0,0.9998,0.0002
3184,0,0,0,1,0
3185,0.0001,0.0023,0.9976,0,0
3186,0,0,0,0.7311,0.2689
3187,0,0,1,0,0
3188,0,0,0,0,1
3189,1,0,0,0,0
3190,0,0.1374,0.8028,0.0599,0
3191,0,0,0.0013,0.9987,0
3192,0,0,0,1,0
3193,0,1,0,0,0
3194,0,0,0.9931,0.0069,0
3195,0,1,0,0,0
3196,0,0,1,0,0
3197,0,0,0.0409,0.0002,0.9589
3198,0,0,0,1,0
3199,0,0.7306,0.2694,0,0
3200,0,1,0,0,0
3201,0,0,1,0,0
3202,0,0,0,0.9852,0.0148
3203,0,0,1,0,0
3204,0,0.7191,0.2808,0.0001,0
3205,0,0.0316,0.9684,0,0
3206,0,0,0.0054,0.8904,0.1043
3207,0,0,0,0,1
3208,0,0.0033,0.9966,0,0
3209,0,0,0.9981,0.0019,0
3210,0,0,1,0,0
3211,0,1,0,0,0
3212,0,0,0.0004,0.9996,0
3213,0,0,0,0.9926,0.0074
3214,0,0,0,1,0
3215,0,0.0009,0.8381,0.161,0
3216,0,0.9997,0,0,0.0003
3217,0,0,0.0021,0.9979,0
3218,0,0,0.0001,0.9999,0
3219,0,0.9994,0.0006,0,0
3220,0,0,0.0002,0.9998,0
3221,0,0.1975,0.7724,0.0301,0
3222,0.0012,0.85,0.1487,0,0
3223,0,0,0,0,1
3224,0,0,0.999,0.001,0
3225,0,0,1,0,0
3226,0,0.9819,0.018,0.0001,0
3227,0,0.9911,0.0089,0,0
3228,0.0018,0.0032,0.0434,0.0484,0.9031
3229,0.0002,0.083,0.0293,0.0448,0.8426
3230,0,0,0,0.1625,0.8375
3231,0,0.8688,0.1312,0,0
3232,0,1,0,0,0
3233,0,0,0,0.0082,0.9918
3234,0,0.1137,0.8862,0,0.0001
3235,0,0.6606,0.3394,0,0
3236,0,0,0,0,1
3237,0,0,1,0,0
3238,0,0,0,0,1
3239,0,0,0,0,1
3240,0,0,0.0037,0.9963,0
3241,0,0,0,1,0
3242,0,0,0,0,1
3243,0,1,0,0,0
3244,0,0.453,0.5469,0,0
3245,0,0.018,0.2438,0.7381,0
3246,0,0,0,0,1
3247,0,0,0,0.0211,0.9789
3248,0,0,0.0022,0.9978,0
3249,0,0,0,0.2288,0.7712
3250,1,0,0,0,0
3251,0,0,0,0.8342,0.1658
3252,0,0,0,0.0023,0.9977
3253,0,0,0.0089,0.9911,0
3254,0,1,0,0,0
3255,0.2279,0.0001,0.0006,0.7532,0.0183
3256,0,0,1,0,0
3257,0,0,0,0,1
3258,0,0.1735,0.8265,0,0
3259,0,0,0.0002,0.9998,0
3260,0,0,0,0.9996,0.0004
3261,0,0.0016,0.0248,0.9736,0
3262,0,0,0,0,1
3263,0,0,1,0,0
3264,0,0,0.9968,0.0032,0
3265,0,1,0,0,0
3266,0,0.0004,0.492,0.5077,0
3267,0,0,0.0001,0.9999,0
3268,0,0,0,0,1
3269,0,0,0,0,1
3270,0,0,0,0.984,0.016
3271,0,0.0762,0.9172,0.0067,0
3272,0,0,0,1,0
3273,0,0,0.0013,0.9959,0.0028
3274,0,1,0,0,0
3275,0,0,0,1,0
3276,0,1,0,0,0
3277,0,0.0019,0.7124,0.2854,0.0003
3278,0.0013,0.0001,0,0,0.9986
3279,0.0009,0.999,0,0,0.0001
3280,0,0.0066,0.9934,0,0
3281,0,0,1,0,0
3282,0,0,0.0001,0,0.9999
3283,0,0,0.9998,0.0001,0.0001
3284,0,0,0,0,1
3285,0,0.0004,0.6981,0.3015,0
3286,0,1,0,0,0
3287,0.0008,0.0014,0.002,0.9824,0.0133
3288,0,0,0,0,1
3289,0.0009,0.0008,0.041,0.9572,0
3290,0,0,1,0,0
3291,0,0.0019,0.1711,0.827,0
3292,0,0,1,0,0
3293,0,0.9999,0.0001,0,0
3294,0,1,0,0,0
3295,0.0008,0,0.1941,0.0001,0.805
3296,0,0.2021,0.7979,0,0
3297,0,0.9018,0.0982,0,0
3298,0,0,1,0,0
3299,0,0,0,0,1
3300,0,0,0.9118,0.0882,0
3301,0.0003,0,0,0.0035,0.9962
3302,0,0,0,0.9992,0.0008
3303,0,0,0,0.0014,0.9985
3304,0,0.067,0.8532,0.0797,0
3305,0,0.9633,0.0367,0,0
3306,0,0.8914,0.1086,0,0
3307,0,0.2592,0.7408,0,0
3308,0,0,0,0.0002,0.9998
3309,0,0,0,0,1
3310,0,1,0,0,0
3311,0,0,0.244,0.756,0
3312,0,1,0,0,0
3313,0.0001,0.0553,0.9446,0,0
3314,0,0.6652,0.3348,0,0
3315,0,0,0.9979,0.0021,0
3316,0,0.15,0.001,0.849,0
3317,0,0.001,0.999,0,0
3318,0,0,0,0.0112,0.9888
3319,0,0,0,0,1
3320,0,0,0.6596,0.3399,0.0005
3321,0,1,0,0,0
3322,0,0,0,0,1
3323,0,0.0001,0.8066,0.1933,0
3324,0,0,0.0039,0.9961,0
3325,0.0001,0.0027,0.0062,0.0003,0.9907
3326,0,0.0005,0.1996,0.8,0
3327,0,0,0,1,0
3328,0,0,0,0.9995,0.0005
3329,0,0,0.9348,0.0652,0
3330,0,0,0,1,0
3331,0,0,0.0416,0.9584,0
3332,0,0.9997,0.0003,0,0
3333,0,0,0,0.4545,0.5455
3334,0,0.0001,0,0,0.9999
3335,0,0.1864,0.8136,0,0
3336,0,0.0005,0.9914,0.0081,0
3337,0,0,0,1,0
3338,0,0.9972,0.0028,0,0
3339,0,0,0,1,0
3340,0,0.0066,0.9934,0,0
3341,0,0.9999,0.0001,0,0
