id,no answer,very important,quite important,not important,not at all important
3194,0.0153,0.3365,0.5204,0.1045,0.0234
3195,0.0007,0.7319,0.2524,0.014,0.0009
3196,0.001,0.3235,0.6101,0.0497,0.0156
3197,0.0123,0.014,0.1285,0.3305,0.5148
3198,0.005,0.0099,0.1112,0.4659,0.4079
3199,0.0025,0.4728,0.4432,0.0729,0.0087
3200,0.0013,0.198,0.3453,0.396,0.0595
3201,0.0042,0.6336,0.3237,0.0366,0.002
3202,0.0066,0.0008,0.0254,0.411,0.5563
3203,0.0076,0.5344,0.4262,0.0288,0.003
3204,0.0117,0.2358,0.6006,0.1174,0.0345
3205,0.0071,0.1339,0.6285,0.1974,0.0332
3206,0.0386,0.0498,0.2162,0.5843,0.1111
3207,0.0008,0.0005,0.0259,0.2794,0.6934
3208,0.0055,0.2485,0.5003,0.2129,0.0328
3209,0.0754,0.1485,0.4062,0.3063,0.0636
3210,0.0012,0.612,0.3417,0.0363,0.0088
3211,0.0044,0.6305,0.3216,0.0428,0.0007
3212,0.0081,0.0832,0.312,0.4919,0.1049
3213,0.0004,0.0025,0.019,0.222,0.756
3214,0.004,0.0023,0.0673,0.5417,0.3848
3215,0.0081,0.5178,0.3348,0.1122,0.027
3216,0.0092,0.2763,0.4401,0.182,0.0924
3217,0.0036,0.012,0.0922,0.4418,0.4504
3218,0.0015,0.0217,0.3143,0.4978,0.1647
3219,0.0054,0.7652,0.2121,0.0166,0.0007
3220,0.0105,0.0162,0.4006,0.5275,0.0453
3221,0.0058,0.1725,0.6808,0.1337,0.0072
3222,0.0026,0.3472,0.5348,0.1093,0.006
3223,0.0104,0.0372,0.4109,0.4038,0.1378
3224,0.0011,0.0031,0.0499,0.5069,0.4391
3225,0.0009,0.1966,0.626,0.1601,0.0164
3226,0.0053,0.2186,0.5,0.2717,0.0044
3227,0.0008,0.7156,0.2683,0.0146,0.0008
3228,0.0177,0.0853,0.4674,0.3677,0.0619
3229,0.0048,0.0686,0.4826,0.3662,0.0778
3230,0.0028,0.0003,0.0286,0.5176,0.4508
3231,0.0015,0.8244,0.1674,0.0066,0.0001
3232,0.0053,0.2659,0.5693,0.1492,0.0103
3233,0.0026,0.0015,0.0255,0.5178,0.4527
3234,0.0012,0.4525,0.4752,0.0646,0.0065
3235,0.0073,0.3388,0.5071,0.1325,0.0144
3236,0.001,0.0002,0.0124,0.1739,0.8124
3237,0.0032,0.014,0.2609,0.4724,0.2495
3238,0.0004,0.0002,0.0053,0.2185,0.7756
3239,0.0007,0.0002,0.0061,0.1384,0.8545
3240,0.0096,0.0846,0.5952,0.2711,0.0395
3241,0.0004,0.001,0.0389,0.5202,0.4395
3242,0.0015,0.0006,0.007,0.1463,0.8446
3243,0.0143,0.2094,0.6586,0.116,0.0017
3244,0.0053,0.3859,0.4753,0.1252,0.0083
3245,0.0078,0.1115,0.6432,0.2045,0.033
3246,0.0096,0.001,0.0238,0.2224,0.7432
3247,0.0009,0.0012,0.0346,0.4839,0.4794
3248,0.0047,0.0038,0.1605,0.6217,0.2093
3249,0.001,0.0003,0.0102,0.2393,0.7492
3250,0.9582,0.0322,0.0063,0.0031,0.0002
3251,0.0207,0.0014,0.0342,0.5372,0.4065
3252,0.0012,0.0006,0.0167,0.3524,0.6292
3253,0.0245,0.0335,0.2403,0.6269,0.0748
3254,0.0008,0.723,0.2646,0.0111,0.0005
3255,0.0481,0.3725,0.3908,0.167,0.0217
3256,0.0193,0.0265,0.3367,0.3686,0.2489
3257,0.0046,0.0047,0.0737,0.4637,0.4534
3258,0.0182,0.238,0.6318,0.0967,0.0153
3259,0.0159,0.0462,0.4521,0.4405,0.0454
3260,0.0078,0.0038,0.0888,0.3648,0.5348
3261,0.0053,0.0556,0.3849,0.4702,0.0839
3262,0.0006,0.0013,0.0387,0.3757,0.5838
3263,0.0008,0.2826,0.5866,0.1175,0.0125
3264,0.0054,0.2202,0.5922,0.171,0.0112
3265,0.0099,0.1893,0.302,0.2669,0.2318
3266,0.0037,0.1327,0.3291,0.483,0.0515
3267,0.0187,0.048,0.4338,0.4374,0.0621
3268,0.0005,0.0087,0.067,0.2405,0.6832
3269,0.0022,0.0034,0.042,0.2768,0.6755
3270,0.0006,0.0006,0.0394,0.4806,0.4787
3271,0.0152,0.3468,0.515,0.1034,0.0196
3272,0.0013,0.0035,0.1001,0.6816,0.2135
3273,0.0038,0.0018,0.044,0.3778,0.5726
3274,0.0086,0.7422,0.2294,0.0184,0.0014
3275,0.0007,0.0011,0.0103,0.195,0.7929
3276,0.0049,0.5594,0.3908,0.0395,0.0053
3277,0.0054,0.0897,0.3288,0.367,0.2091
3278,0.0002,0.0006,0.0085,0.1791,0.8116
3279,0.0023,0.1272,0.4284,0.3625,0.0795
3280,0.0199,0.0873,0.5365,0.3305,0.0259
3281,0.0014,0.1416,0.5441,0.2891,0.0239
3282,0.0045,0.0148,0.1781,0.3547,0.4479
3283,0.0034,0.0701,0.4302,0.3533,0.143
3284,0.2145,0.0126,0.1142,0.5674,0.0913
3285,0.0049,0.0652,0.3255,0.4973,0.1071
3286,0.0017,0.737,0.2469,0.0133,0.0011
3287,0.034,0.0041,0.074,0.52,0.3679
3288,0.0021,0.003,0.0232,0.2427,0.7291
3289,0.0162,0.3256,0.5267,0.1149,0.0167
3290,0.0213,0.3651,0.4996,0.0913,0.0227
3291,0.009,0.1568,0.5309,0.2627,0.0407
3292,0.0065,0.0221,0.3358,0.324,0.3117
3293,0.001,0.5457,0.4342,0.0178,0.0013
3294,0.0016,0.4455,0.4364,0.1076,0.009
3295,0.0149,0.0798,0.301,0.4965,0.1078
3296,0.0004,0.2307,0.5849,0.1769,0.0071
3297,0.0015,0.791,0.1975,0.0097,0.0003
3298,0.015,0.3678,0.5207,0.0949,0.0017
3299,0.0002,0.0003,0.005,0.2069,0.7875
3300,0.0028,0.0055,0.1214,0.5672,0.3031
3301,0.0089,0.0048,0.0827,0.3639,0.5397
3302,0.0011,0.0002,0.0125,0.2121,0.774
3303,0.0009,0.0004,0.0155,0.2721,0.7111
3304,0.0104,0.0625,0.5564,0.3377,0.0329
3305,0.0044,0.5857,0.3683,0.0393,0.0023
3306,0.0185,0.4103,0.4267,0.1344,0.0101
3307,0.0025,0.4737,0.4154,0.1049,0.0036
3308,0.0003,0.0003,0.0139,0.3524,0.6331
3309,0.0026,0.0027,0.0295,0.3702,0.5949
3310,0.0001,0.784,0.2069,0.0085,0.0005
3311,0.0083,0.0904,0.3054,0.3642,0.2316
3312,0.0098,0.5622,0.3674,0.0551,0.0056
3313,0.0406,0.4283,0.4636,0.0642,0.0033
3314,0.0046,0.6872,0.2815,0.0249,0.0018
3315,0.016,0.2565,0.6071,0.1117,0.0087
3316,0.003,0.1298,0.5605,0.2383,0.0684
3317,0.0058,0.2486,0.6426,0.0882,0.0148
3318,0.0007,0.0003,0.0139,0.2137,0.7713
3319,0.0011,0.001,0.0252,0.3429,0.6298
3320,0.019,0.0418,0.5644,0.3118,0.063
3321,0.0025,0.7993,0.1891,0.008,0.001
3322,0.0002,0.0002,0.0048,0.2417,0.7531
3323,0.0033,0.0822,0.4676,0.4033,0.0436
3324,0.0325,0.0245,0.4253,0.3664,0.1513
3325,0.0059,0.0191,0.1386,0.4626,0.3738
3326,0.0026,0.0307,0.2371,0.6027,0.1269
3327,0.0043,0.0035,0.1974,0.5913,0.2034
3328,0.0002,0.0001,0.0141,0.3656,0.6199
3329,0.018,0.021,0.2595,0.5645,0.1369
3330,0.0018,0.0033,0.0806,0.5964,0.3179
3331,0.0024,0.0114,0.0744,0.5479,0.364
3332,0.0137,0.3887,0.5191,0.0705,0.008
3333,0.1048,0.0473,0.1585,0.2771,0.4123
3334,0.0021,0.7809,0.1925,0.0228,0.0017
3335,0.011,0.4036,0.541,0.0419,0.0025
3336,0.0086,0.3657,0.4528,0.1391,0.0337
3337,0.0117,0.0098,0.2857,0.5331,0.1597
3338,0.0281,0.057,0.3492,0.5284,0.0373
3339,0.0212,0.0403,0.6166,0.2689,0.053
3340,0.0126,0.2132,0.6329,0.1326,0.0086
3341,0.0046,0.4662,0.4852,0.0426,0.0013
3342,0.0013,0.0906,0.4046,0.2973,0.2062
3343,0.0016,0.0036,0.0344,0.5354,0.4251
3344,0.0002,0.0008,0.0237,0.2804,0.6948
3345,0.0058,0.1049,0.4071,0.3565,0.1257
3346,0.003,0.0307,0.2987,0.3747,0.2929
3347,0.0035,0.3024,0.5474,0.112,0.0347
3348,0.0005,0.791,0.199,0.0091,0.0004
3349,0.0121,0.0246,0.2203,0.4429,0.3
3350,0.0009,0.527,0.4274,0.0426,0.0021
3351,0.0011,0.0002,0.0072,0.1617,0.8299
3352,0.0003,0.6173,0.3133,0.0624,0.0067
3353,0.0007,0.5247,0.4085,0.0621,0.0039
3354,0.0012,0.5328,0.4146,0.0484,0.003
3355,0.0004,0.0005,0.0544,0.5924,0.3522
3356,0.0454,0.1001,0.5892,0.209,0.0563
3357,0.0011,0.0889,0.3375,0.4643,0.1082
3358,0.0259,0.0371,0.3392,0.3769,0.2209
3359,0.0008,0.0002,0.0155,0.191,0.7925
3360,0.0045,0.001,0.0289,0.4389,0.5267
3361,0.0008,0.0051,0.0843,0.6282,0.2817
3362,0.0012,0.0012,0.0165,0.3514,0.6296
3363,0.0016,0.0334,0.207,0.6316,0.1264
3364,0.0121,0.009,0.109,0.6964,0.1734
3365,0.001,0.001,0.0645,0.3986,0.5349
3366,0.006,0.0979,0.5921,0.2752,0.0288
3367,0.0003,0.0011,0.0248,0.3705,0.6033
3368,0.0004,0.0003,0.0164,0.5377,0.4452
3369,0.0017,0.8647,0.1305,0.003,0.0001
3370,0.0067,0.0155,0.1231,0.5508,0.3039
3371,0.0014,0.0249,0.1679,0.5805,0.2253
3372,0.0013,0.0033,0.0605,0.5032,0.4317
3373,0.0029,0.1221,0.6773,0.1712,0.0264
3374,0.0022,0.0749,0.4767,0.4289,0.0174
3375,0.0122,0.0076,0.1121,0.4684,0.3997
3376,0.0018,0.137,0.4388,0.3878,0.0346
3377,0.017,0.3053,0.3724,0.1981,0.1071
3378,0.004,0.0528,0.4589,0.4177,0.0666
3379,0.0054,0.5092,0.3919,0.0849,0.0086
3380,0.3048,0.001,0.0372,0.3355,0.3215
3381,0.0027,0.1926,0.579,0.2034,0.0223
3382,0.0084,0.1073,0.4186,0.3727,0.093
3383,0.0038,0.0236,0.2301,0.669,0.0735
3384,0.0223,0.0138,0.1578,0.4137,0.3924
3385,0.0015,0.0284,0.2194,0.6313,0.1195
3386,0.0027,0.6139,0.3252,0.0479,0.0103
3387,0,0.0001,0.0061,0.2268,0.7669
3388,0.0042,0.3696,0.4148,0.1759,0.0354
3389,0.0099,0.0105,0.1139,0.6948,0.1709
3390,0.0034,0.4633,0.473,0.0579,0.0024
3391,0.0019,0.0009,0.031,0.1984,0.7678
3392,0.0017,0.1707,0.4799,0.3316,0.0162
3393,0.9794,0.0045,0.0042,0.0084,0.0037
3394,0.0021,0.223,0.603,0.1628,0.0092
3395,0.0061,0.1369,0.4915,0.3208,0.0447
3396,0.0016,0.0021,0.0626,0.5011,0.4325
3397,0.0124,0.1641,0.6427,0.1679,0.0129
3398,0.0021,0.6177,0.3323,0.0395,0.0084
3399,0.001,0.0004,0.0167,0.2647,0.7172
3400,0.0032,0.0037,0.0939,0.5562,0.3431
3401,0.0024,0.5335,0.3865,0.0687,0.009
3402,0.0005,0.9197,0.0782,0.0015,0
3403,0.0022,0.0268,0.2354,0.6614,0.0743
3404,0.0059,0.3044,0.4917,0.1654,0.0327
3405,0.0041,0.3201,0.3402,0.1946,0.1411
3406,0.0047,0.0345,0.46,0.411,0.0897
3407,0.015,0.0065,0.1745,0.595,0.2091
3408,0.0007,0.0001,0.0071,0.1758,0.8163
3409,0.0032,0.5815,0.3786,0.0339,0.0029
3410,0.0009,0.1178,0.7045,0.1549,0.0218
3411,0.0041,0.3382,0.5381,0.0971,0.0225
3412,0.0037,0.0031,0.0813,0.6879,0.224
3413,0.0017,0.0004,0.021,0.3093,0.6676
3414,0.0082,0.0518,0.5364,0.2639,0.1398
3415,0.015,0.0323,0.1697,0.2658,0.5172
3416,0.0113,0.0884,0.6162,0.2381,0.0461
3417,0.0022,0.6027,0.3405,0.0513,0.0033
3418,0.0009,0.0009,0.0249,0.265,0.7083
3419,0.0007,0.0023,0.0944,0.4675,0.4351
3420,0.0015,0.7905,0.1958,0.0118,0.0004
3421,0.0017,0.0008,0.0357,0.4448,0.517
3422,0.001,0.0007,0.0219,0.4394,0.5371
3423,0.0028,0.002,0.044,0.3787,0.5725
3424,0.007,0.0417,0.49,0.3988,0.0625
3425,0.0119,0.0288,0.3854,0.4659,0.108
3426,0.0066,0.0032,0.0434,0.5414,0.4054
3427,0.0201,0.1658,0.6907,0.1045,0.0189
3428,0.0076,0.1371,0.571,0.2735,0.0108
3429,0.0049,0.0214,0.4071,0.4262,0.1403
3430,0.0118,0.5823,0.2976,0.0723,0.036
3431,0.0005,0.0028,0.0167,0.1673,0.8127
3432,0.0163,0.3175,0.5845,0.0766,0.0051
3433,0.0068,0.0038,0.1076,0.5794,0.3023
3434,0.0057,0.1329,0.644,0.2033,0.0141
3435,0.0128,0.2582,0.4577,0.2261,0.0452
3436,0.0048,0.054,0.3476,0.5089,0.0847
3437,0.0108,0.0003,0.0106,0.1602,0.8181
3438,0.001,0.0009,0.0164,0.2462,0.7355
3439,0.0018,0.1912,0.4383,0.3362,0.0325
3440,0.0004,0.0005,0.0099,0.2951,0.6943
3441,0.0171,0.1353,0.4506,0.3494,0.0476
3442,0.0059,0.0863,0.2693,0.3434,0.2951
3443,0.0027,0.8489,0.1242,0.0234,0.0009
3444,0.0026,0.7124,0.2626,0.0213,0.0011
3445,0.0016,0.3416,0.5199,0.1324,0.0046
3446,0.0056,0.3294,0.5588,0.0947,0.0115
3447,0.0106,0.4325,0.51,0.044,0.0029
3448,0.0026,0.0008,0.0372,0.4054,0.5541
3449,0.0133,0.0313,0.1922,0.3147,0.4486
3450,0.0006,0.0182,0.0714,0.2461,0.6637
3451,0.0609,0.0383,0.323,0.4844,0.0935
3452,0.0004,0.6979,0.2902,0.0106,0.0008
3453,0.0023,0.0491,0.509,0.365,0.0747
3454,0.0001,0.0001,0.0012,0.1305,0.8682
3455,0.0029,0.023,0.203,0.645,0.1261
3456,0.0002,0.0001,0.0034,0.1327,0.8636
3457,0.0051,0.0054,0.0649,0.4989,0.4258
3458,0.0008,0.6812,0.3084,0.0094,0.0002
3459,0.0005,0.0023,0.0237,0.315,0.6584
3460,0.0018,0.5555,0.4145,0.0272,0.001
3461,0.0003,0.0032,0.0209,0.3164,0.6592
3462,0.0008,0,0.0031,0.0706,0.9255
3463,0.0048,0.0006,0.0367,0.5716,0.3862
3464,0.0027,0.0053,0.0704,0.381,0.5407
3465,0.0043,0.4998,0.3776,0.111,0.0074
3466,0.0008,0.1962,0.6729,0.127,0.0032
3467,0.0076,0.2275,0.3521,0.3602,0.0526
3468,0,0.0001,0.0033,0.1118,0.8848
3469,0.0129,0.0145,0.1679,0.2982,0.5065
3470,0.0183,0.0019,0.0478,0.357,0.575
3471,0.0125,0.4697,0.457,0.0591,0.0017
3472,0.0048,0.0394,0.2844,0.4703,0.2011
3473,0.0014,0.49,0.3901,0.0999,0.0186
3474,0.0018,0.5218,0.44,0.0323,0.0042
3475,0.0012,0.5642,0.4058,0.0244,0.0044
3476,0.0192,0.1395,0.6709,0.1555,0.0149
3477,0.0246,0.0139,0.2647,0.3716,0.3252
3478,0.0251,0.6237,0.2953,0.0501,0.0059
3479,0.0023,0.0707,0.3704,0.4318,0.1248
3480,0.0003,0.6114,0.35,0.0363,0.0021
3481,0.0009,0.0007,0.0333,0.4192,0.5459
3482,0.0054,0.0036,0.0828,0.406,0.5022
3483,0.0017,0.5379,0.3717,0.0855,0.0031
3484,0.0099,0.4985,0.4464,0.0389,0.0063
3485,0.0501,0.1877,0.4732,0.2573,0.0317
3486,0.0006,0.764,0.2277,0.0075,0.0001
3487,0.0085,0.4808,0.4019,0.1053,0.0035
3488,0.0007,0.0009,0.0361,0.5677,0.3946
3489,0.0044,0.0039,0.0415,0.2348,0.7154
3490,0.0151,0.1303,0.5903,0.2561,0.0083
3491,0.009,0.357,0.5743,0.0525,0.0073
3492,0,0.0001,0.0031,0.1841,0.8127
3493,0.0064,0.0592,0.3404,0.5181,0.0759
3494,0.0026,0.0673,0.5778,0.2946,0.0577
3495,0.0095,0.1069,0.5908,0.2755,0.0173
3496,0.003,0.5413,0.4117,0.0408,0.0033
3497,0.002,0.0686,0.2774,0.4168,0.2352
3498,0.0069,0.0963,0.51,0.3622,0.0246
3499,0.0052,0.0214,0.2627,0.4074,0.3033
3500,0.0005,0.1538,0.6851,0.1447,0.0158
3501,0.0006,0.002,0.0342,0.4913,0.4718
3502,0.0085,0.0329,0.5393,0.3908,0.0284
3503,0.0076,0.7735,0.209,0.009,0.0008
3504,0.0124,0.0062,0.1154,0.4633,0.4026
3505,0.0031,0.0014,0.0255,0.2846,0.6854
3506,0.0004,0.0004,0.0131,0.3553,0.6309
3507,0.0152,0.2924,0.6105,0.0771,0.0047
3508,0.0007,0.0037,0.0615,0.4777,0.4564
3509,0.0049,0.0022,0.0455,0.3847,0.5627
3510,0.0167,0.0149,0.0705,0.3596,0.5384
3511,0.003,0.091,0.4364,0.4233,0.0463
3512,0.0041,0.4879,0.4235,0.0802,0.0042
3513,0.0073,0.0159,0.272,0.4071,0.2977
3514,0.0019,0.0304,0.1486,0.5606,0.2584
3515,0.0005,0.7616,0.2291,0.0086,0.0001
3516,0.0034,0.0796,0.4171,0.3957,0.1043
3517,0.0039,0.1822,0.4417,0.2993,0.0729
3518,0.0034,0.5988,0.3717,0.025,0.0011
3519,0.004,0.0467,0.3807,0.4588,0.1098
3520,0.001,0,0.0027,0.0651,0.9311
3521,0.008,0.0749,0.5886,0.2872,0.0413
3522,0.0221,0.3157,0.354,0.2425,0.0657
3523,0.0005,0.0683,0.2645,0.599,0.0676
3524,0.0075,0.2359,0.5843,0.1585,0.0138
3525,0.001,0.0006,0.0149,0.1919,0.7917
3526,0.0031,0.0753,0.3879,0.4156,0.118
3527,0.0219,0.0692,0.459,0.3798,0.07
3528,0.0072,0.3057,0.3707,0.2867,0.0297
3529,0.0049,0.0187,0.3303,0.5451,0.101
3530,0.0379,0.3831,0.3029,0.1922,0.0839
3531,0.0054,0.0494,0.4207,0.4103,0.1142
3532,0.003,0.0949,0.5796,0.2496,0.0729
3533,0.0001,0.0001,0.0067,0.1373,0.8558
3534,0.0023,0.0027,0.0606,0.5608,0.3736
3535,0.0057,0.4212,0.3613,0.179,0.0328
3536,0.0163,0.2186,0.5331,0.2223,0.0096
3537,0.0224,0.1473,0.6675,0.1253,0.0374
3538,0.0076,0.0135,0.1229,0.5531,0.3028
3539,0.0036,0.6288,0.3469,0.0205,0.0002
3540,0.0016,0.0013,0.0314,0.3763,0.5895
3541,0.0349,0.0524,0.5663,0.3321,0.0144
3542,0.03,0.1392,0.4985,0.3077,0.0246
3543,0.0293,0.0203,0.2333,0.5888,0.1283
3544,0.0025,0.2331,0.6614,0.093,0.01
3545,0.0029,0.011,0.1222,0.5967,0.2672
3546,0.004,0.1804,0.5515,0.2244,0.0398
3547,0.0001,0.0001,0.0114,0.3105,0.6779
3548,0.0003,0.9506,0.0483,0.0007,0
3549,0.0004,0.711,0.264,0.0235,0.001
3550,0.0024,0.165,0.6457,0.1731,0.0139
3551,0.0206,0.0054,0.1613,0.5618,0.2509
3552,0.004,0.3444,0.5622,0.0869,0.0025
3553,0.0031,0.0029,0.0647,0.6693,0.26
3554,0.0026,0.0133,0.1684,0.7357,0.0801
3555,0.2989,0.6516,0.0477,0.0018,0
3556,0.0308,0.2652,0.2676,0.4187,0.0178
3557,0.0002,0.0205,0.2955,0.5635,0.1204
3558,0.0009,0.0035,0.0649,0.6006,0.3301
3559,0.0012,0.0002,0.0103,0.2147,0.7736
3560,0.0011,0.0002,0.0228,0.3675,0.6084
3561,0.0002,0.0013,0.0163,0.3786,0.6036
3562,0.002,0.001,0.017,0.36,0.62
3563,0.0243,0.3085,0.3877,0.2545,0.0249
3564,0.0002,0.9066,0.0851,0.0072,0.0009
3565,0.0072,0.1622,0.3613,0.3674,0.102
3566,0.0021,0.4886,0.4497,0.0567,0.0029
3567,0.0065,0.0714,0.5924,0.3119,0.0178
3568,0.0331,0.0088,0.0868,0.5314,0.34
3569,0.0633,0.0811,0.5494,0.2586,0.0475
3570,0.0048,0.0034,0.1012,0.6444,0.2461
3571,0.0006,0.3562,0.5875,0.051,0.0046
3572,0.0016,0.293,0.5865,0.112,0.0068
3573,0.0078,0.3161,0.6184,0.0433,0.0144
3574,0.0085,0.7116,0.2653,0.0143,0.0003
3575,0.0068,0.2873,0.5444,0.1555,0.006
3576,0.0019,0.1971,0.4946,0.2517,0.0547
3577,0.0009,0.5643,0.3886,0.0431,0.0031
3578,0.0006,0,0.0026,0.1462,0.8506
3579,0.0057,0.0592,0.7576,0.1681,0.0094
3580,0.0026,0.003,0.0604,0.3368,0.5972
3581,0.0006,0.0741,0.1788,0.4998,0.2466
3582,0.0061,0.0313,0.3211,0.4754,0.1661
3583,0.0001,0,0.0011,0.0617,0.9371
3584,0.0001,0.0002,0.0068,0.1369,0.856
3585,0.0003,0.0032,0.0717,0.5895,0.3353
3586,0.0023,0.2274,0.6484,0.1044,0.0175
3587,0.0031,0.0061,0.1138,0.608,0.269
3588,0.0067,0.1772,0.5619,0.2338,0.0204
3589,0.0165,0.0864,0.6189,0.2078,0.0704
3590,0.0162,0.063,0.3085,0.4598,0.1526
3591,0.0011,0.0003,0.0145,0.3301,0.6541
3592,0.0012,0.0007,0.0136,0.2482,0.7362
3593,0.0136,0.2726,0.5917,0.11,0.0121
3594,0.0047,0.1625,0.5113,0.292,0.0295
3595,0.0037,0.0689,0.5502,0.331,0.0461
3596,0.0007,0.0003,0.0194,0.3153,0.6642
3597,0.0044,0.0411,0.4526,0.3355,0.1664
3598,0.0021,0.1255,0.4004,0.3204,0.1515
3599,0.0128,0.0015,0.0561,0.3276,0.6019
3600,0.0059,0.1242,0.2913,0.4113,0.1673
3601,0.0229,0.0477,0.4598,0.4161,0.0535
3602,0.001,0.5412,0.3722,0.0837,0.002
3603,0.0024,0.0669,0.4565,0.3983,0.0758
3604,0.0216,0.1968,0.3673,0.2887,0.1257
3605,0.0023,0.8308,0.1601,0.0067,0.0002
3606,0.0007,0.0008,0.0374,0.4005,0.5606
3607,0.0046,0.3579,0.4802,0.1358,0.0215
3608,0.0022,0.0021,0.0157,0.2847,0.6953
3609,0.002,0.09,0.2673,0.5099,0.1308
3610,0.0002,0.0002,0.005,0.0988,0.8959
3611,0.0033,0.0076,0.1427,0.4614,0.385
3612,0.0018,0.0351,0.3546,0.5439,0.0646
3613,0.0112,0.8438,0.1369,0.0078,0.0003
3614,0.0021,0.0017,0.0375,0.4903,0.4684
3615,0.0198,0.0885,0.4377,0.3633,0.0908
3616,0.0002,0.9029,0.093,0.0038,0.0001
3617,0.0017,0.0658,0.6484,0.2514,0.0328
3618,0.0023,0.191,0.6857,0.0859,0.0352
3619,0.0262,0.0706,0.4376,0.4444,0.0211
3620,0.0011,0.0004,0.0146,0.2794,0.7045
3621,0.0042,0.0206,0.208,0.5223,0.2449
3622,0.0063,0.0249,0.2044,0.597,0.1674
3623,0.0029,0.7061,0.2628,0.0255,0.0027
3624,0.0051,0.3562,0.4337,0.1646,0.0404
3625,0.0037,0.0048,0.154,0.5574,0.2801
3626,0.0052,0.5845,0.349,0.0592,0.002
3627,0.0001,0.0001,0.0049,0.1697,0.8252
3628,0.0012,0.0022,0.0419,0.6515,0.3032
3629,0.0055,0.2818,0.4931,0.2038,0.0159
3630,0.0021,0.4769,0.4477,0.0672,0.0061
3631,0.7596,0.0251,0.1434,0.0646,0.0073
3632,0.0103,0.0345,0.3525,0.5045,0.0983
3633,0.0041,0.1139,0.3901,0.4284,0.0634
3634,0.0152,0.0027,0.0524,0.452,0.4776
3635,0.0011,0.0248,0.1717,0.343,0.4594
3636,0.0024,0.0031,0.0616,0.3179,0.6151
3637,0.0081,0.0038,0.0399,0.2849,0.6633
3638,0.0031,0.0632,0.4436,0.3508,0.1391
3639,0.0061,0.2311,0.7073,0.0547,0.0008
3640,0.0039,0.172,0.4787,0.3214,0.0241
3641,0.0019,0.3015,0.6197,0.0677,0.0092
3642,0.0066,0.0239,0.2365,0.4831,0.25
3643,0.0074,0.3525,0.5109,0.1016,0.0277
3644,0.0054,0.2094,0.5266,0.2259,0.0328
3645,0.0022,0.0007,0.0213,0.3732,0.6026
3646,0.0261,0.2682,0.629,0.0734,0.0033
3647,0.0009,0.0002,0.0081,0.1439,0.8469
3648,0.0015,0.1661,0.4639,0.3029,0.0656
3649,0.0008,0.0009,0.0219,0.3226,0.6537
3650,0.0015,0.0248,0.3486,0.4224,0.2027
3651,0.007,0.0218,0.2073,0.5807,0.1832
3652,0.0007,0.5815,0.3924,0.0237,0.0016
3653,0.0319,0.2213,0.3533,0.3353,0.0583
3654,0.0122,0.0542,0.3509,0.445,0.1378
3655,0.0115,0.3613,0.5336,0.0875,0.0061
3656,0.0008,0.6356,0.345,0.0174,0.0012
3657,0.0006,0.8432,0.1495,0.0064,0.0004
3658,0.0038,0.106,0.5246,0.3501,0.0154
3659,0.0029,0.2473,0.6374,0.1039,0.0086
3660,0.0021,0.1187,0.4098,0.4398,0.0295
3661,0.018,0.0584,0.5447,0.324,0.0549
3662,0.0013,0.0004,0.0222,0.2867,0.6895
3663,0.017,0.0701,0.451,0.3468,0.1151
3664,0.0087,0.3402,0.5697,0.0761,0.0052
3665,0.0142,0.0013,0.0531,0.4717,0.4597
3666,0.0049,0.0898,0.3568,0.4213,0.1273
3667,0.009,0.0811,0.5306,0.2427,0.1366
3668,0.0008,0.0041,0.0611,0.5108,0.4233
3669,0.0039,0.036,0.1618,0.575,0.2233
3670,0.0041,0.6922,0.2887,0.0146,0.0004
3671,0.0011,0.0204,0.381,0.38,0.2174
3672,0.0007,0.0013,0.0485,0.6235,0.326
3673,0.003,0.0015,0.0298,0.3536,0.6122
3674,0.0028,0.0282,0.1725,0.6392,0.1574
3675,0.0276,0.1927,0.6654,0.0964,0.0179
3676,0.0106,0.2875,0.5465,0.1453,0.0101
3677,0.0854,0.1711,0.3547,0.3525,0.0362
3678,0.0181,0.0889,0.4101,0.3771,0.1059
3679,0.009,0.0037,0.1334,0.3869,0.4669
3680,0.0027,0.2395,0.6052,0.1339,0.0187
3681,0.0029,0.4058,0.4915,0.0881,0.0115
3682,0.0031,0.2395,0.6465,0.0979,0.013
3683,0.0071,0.0018,0.0647,0.6887,0.2377
3684,0.0039,0.0841,0.4476,0.3607,0.1037
3685,0.013,0.0151,0.2386,0.5458,0.1876
3686,0.0003,0.0005,0.033,0.3614,0.6049
3687,0.0014,0.7229,0.239,0.0321,0.0045
3688,0.0025,0.0015,0.0644,0.7742,0.1573
3689,0.0017,0.0248,0.2405,0.4584,0.2746
3690,0.0143,0.2523,0.4986,0.2168,0.018
3691,0.0006,0.0024,0.0424,0.3752,0.5793
3692,0.0021,0.003,0.2008,0.5577,0.2363
3693,0.002,0.4031,0.4646,0.1277,0.0025
3694,0.0021,0.7274,0.2376,0.0286,0.0044
3695,0.0992,0.042,0.4319,0.3489,0.078
3696,0.0068,0.1561,0.6988,0.1329,0.0054
3697,0.0002,0.0014,0.0354,0.258,0.705
3698,0.0019,0.0004,0.0109,0.2156,0.7712
3699,0.0129,0.0494,0.3093,0.3987,0.2297
3700,0.0078,0.0334,0.1737,0.6531,0.1319
3701,0.0021,0.0032,0.0663,0.4629,0.4656
3702,0.0003,0.931,0.0671,0.0016,0
